onset	duration	amount	Delay	choseAccept	RT	choseRight
13.042	4	77	161	0	2.262	1
20.092	4	50	59	0	2.556	1
31.125	4	43	38	1	2.392	0
39.158	4	71	176	0	1.719	1
48.208	4	75	60	1	2.726	0
55.241	4	36	114	0	2.524	1
67.273	4	36	140	0	1.417	1
75.323	4	50	41	1	2.442	0
94.372	4	73	44	1	2.192	0
99.422	4	33	78	0	1.808	1
108.455	4	69	172	0	1.363	1
119.505	4	63	37	1	2.104	0
130.554	4	39	95	0	2.165	1
139.604	4	66	58	1	2.265	0
146.637	4	23	61	0	1.833	1
155.687	4	41	129	0	1.062	1
162.72	4	45	157	0	0.923	1
175.752	4	39	161	0	1.015	1
192.802	4	44	143	0	1.059	1
200.835	4	80	145	0	2.447	1
206.884	4	30	36	0	2.975	1
229.917	4	23	134	0	0.993	1
237.95	4	24	87	0	1.352	1
246	4	40	159	0	0.978	1
255.033	4	25	141	0	1.072	1
273.065	4	57	89	0	2.777	1
278.115	4	49	140	0	1.801	1
286.165	4	78	108	1	2.821	0
295.198	4	67	74	1	3.133	0
306.247	4	25	108	0	1.173	1
