onset	duration	amount	Delay	choseAccept	RT	choseRight
18.444	4	27	142	0	1.004	0
23.495	4	58	36	1	1.116	1
33.544	4	28	163	0	0.707	0
42.577	4	65	156	0	1.708	0
49.61	4	25	176	0	1.02	0
67.676	4	74	52	1	2.213	1
78.709	4	74	121	1	2.648	1
88.741	4	56	172	0	0.823	0
103.774	4	41	55	1	2.332	1
112.807	4	65	137	0	1.457	0
125.84	4	62	180	0	2.367	0
135.89	4	71	76	1	2.098	1
152.922	4	23	176	0	1.911	0
157.972	4	48	128	0	1.465	0
172.021	4	64	89	0	2.886	0
180.071	4	81	58	1	1.682	1
186.104	4	58	55	1	1.676	1
195.137	4	60	124	0	1.116	0
204.187	4	66	71	1	2.191	1
212.22	4	25	70	0	1.566	0
220.269	4	35	171	0	1.349	0
229.319	4	29	75	0	0.936	0
238.369	4	32	74	0	0.853	0
245.418	4	45	72	0	0.677	0
251.452	4	30	23	1	1.11	1
263.484	4	27	130	0	0.907	0
273.517	4	76	161	0	2.496	0
285.567	4	23	77	0	1.405	0
298.6	4	67	103	0	1.989	0
308.633	4	56	93	0	1.938	0
