onset	duration	amount	Probability	choseAccept	RT	choseRight
15.731	4	58	0.46	1	2.255	0
24.764	4	21	0.97	0	1.119	1
32.814	4	30	0.7	0	1.572	1
42.847	4	33	0.62	0	1.115	1
56.897	4	54	0.52	0	1.293	1
64.93	4	77	0.38	0	2.481	1
74.98	4	76	0.43	0	1.864	1
81.03	4	63	0.57	1	1.942	0
87.063	4	77	0.43	0	1.443	1
101.096	4	32	0.57	0	1.639	1
110.129	4	75	0.24	0	0.974	1
122.162	4	85	0.59	1	1.483	0
132.196	4	50	0.57	0	1.401	1
140.245	4	56	0.44	0	1.262	1
147.279	4	62	0.18	0	1.763	1
154.329	4	58	0.83	1	1.498	0
163.362	4	57	0.3	0	1.838	1
170.395	4	35	0.78	0	1.949	1
182.445	4	53	0.48	0	1.913	1
193.495	4	41	0.63	1	1.572	0
205.528	4	40	0.79	n/a	n/a	n/a
210.594	4	47	0.72	1	1.242	0
219.628	4	29	0.83	0	1.217	1
232.677	4	25	0.89	0	0.99	1
247.71	4	23	0.96	0	1.152	1
266.76	4	66	0.25	0	1.405	1
275.793	4	40	0.39	0	0.74	1
286.827	4	49	0.56	0	1.636	1
297.86	4	42	0.6	1	2.296	0
308.893	4	82	0.29	0	1.385	1
