onset	duration	amount	Probability	choseAccept	RT	choseRight
18.174	4	84	0.25	0	1.928	0
28.207	4	21	0.96	1	0.762	1
38.241	4	83	0.32	0	1.027	0
49.274	4	42	0.6	1	1.397	1
57.307	4	83	0.54	1	1.85	1
67.356	4	21	0.97	1	1.729	1
76.389	4	53	0.54	1	1.939	1
83.423	4	22	0.98	1	1.267	1
92.489	4	28	0.89	1	1.35	1
99.539	4	65	0.55	1	1.716	1
110.589	4	56	0.44	0	1.458	0
120.622	4	71	0.19	0	1.133	0
132.671	4	64	0.34	0	0.972	0
143.704	4	54	0.52	1	1.848	1
153.737	4	72	0.5	1	1.357	1
161.77	4	31	0.79	1	1.029	1
173.803	4	35	0.73	1	1.027	1
194.836	4	82	0.23	0	1.167	0
208.886	4	61	0.67	1	1.201	1
216.936	4	41	0.6	1	2.16	1
223.969	4	23	0.96	1	1.195	1
235.002	4	74	0.39	0	1.387	0
244.035	4	57	0.3	0	1.096	0
255.085	4	82	0.47	0	0.987	0
263.118	4	23	0.83	0	2.49	0
275.151	4	28	0.63	0	1.853	0
284.184	4	41	0.63	1	2.071	1
289.234	4	63	0.27	0	1.271	0
295.267	4	47	0.72	1	1.508	1
309.3	4	58	0.46	0	2.418	0
