1.000000000000000000e+00,1.201418383438266346e-01,-1.840409862788164666e-02,-3.174770834436516087e-02,6.200085767232269007e-02,-3.284662325057748772e-02,6.074057221743239116e-02,-2.236273479995224897e-02,6.064957522335425594e-02,1.185174171376189405e-02,5.115457447029128635e-02,-8.533427343032096157e-02,-8.821254643696162245e-02,6.900895530775524866e-02,6.577965708445715487e-02,1.525271388942183726e-01,-8.158531697534771813e-04,5.564593285875274464e-02,-5.086038543385425215e-02,-5.276838092903745475e-02,-2.410848685608756384e-02,1.109985833006535833e-01,9.499151144561938931e-02,-2.605895715824115694e-02,-1.429310202188594295e-02,1.020868185550388718e-01,-2.345306048692384279e-02,8.184244819780724101e-02,9.936150349898378864e-02,5.505334629356053999e-02,1.685355486222021304e-01,1.278703922033265017e-03,-2.833943344759066660e-02,-1.310436006978816792e-01,-4.077200739130699969e-02,-1.132113568744761573e-01,6.997686267227867796e-02,2.609637782549897311e-01,-1.623789105511413240e-03
1.201418383438265375e-01,1.000000000000000000e+00,-2.966097770721315332e-03,1.064147836247722120e-02,-3.742608024021658319e-02,5.290734463041115582e-02,-1.032828837902426411e-01,-1.433839553522637221e-02,2.618390034879563566e-01,1.378560192815779795e-01,3.699538348399339371e-03,3.900008719609589919e-02,1.289862801150960525e-01,-1.481481055974577798e-01,-9.156601561534549738e-02,-8.439773895082131050e-02,-6.761058859731368387e-02,-4.422812286968862139e-02,-1.316216101574971820e-01,1.038524122056571353e-01,-2.647875250320652629e-02,-9.555874815226800267e-02,-8.477251976211469184e-03,5.300429514442048240e-02,1.678548803207068341e-01,-2.539261370700460554e-02,1.065203479059028818e-01,4.517886903638686051e-03,-1.793119942327483368e-02,-1.710585025414645619e-02,-9.092669139472261963e-02,1.507749733900426437e-01,-3.953938170594010343e-02,4.030902347196962422e-03,-1.462246976019020983e-01,2.323664014247770609e-02,6.773959053021245957e-02,2.247116220170896836e-02,3.221145613335240077e-01
-1.840409862788190340e-02,-2.966097770721273265e-03,1.000000000000000000e+00,3.658477709130777272e-02,1.027269482020905927e-01,2.438238839814232950e-02,3.514459856561306245e-02,-5.801433386395576930e-01,-1.949384355296815419e-02,-1.394466788647609999e-02,1.163248034784482646e-02,-4.827651227232336584e-02,-8.505774569118768058e-02,1.074154872479042150e-01,8.776075380919846902e-02,-4.213796162792960570e-02,-9.476695233284010422e-02,-1.602913663812633935e-02,5.233377144199279768e-02,7.596366418890802830e-02,7.213823549714548644e-02,8.966627922183025012e-02,-6.773304553371135850e-02,4.669556878864125626e-02,-2.567674584002897428e-02,8.266787496006909597e-02,8.232232663298971742e-02,-2.067567229591846592e-02,3.097919688378325889e-02,4.089619815242212519e-02,-1.474201783671872691e-02,-3.639346262804152993e-02,6.745637663927289696e-02,9.053031287124141402e-02,-6.857141978834248308e-02,9.562388453696127333e-02,5.713625034422126561e-03,-7.265856192530023572e-02,-1.234799347009765506e-02
-3.174770834436516781e-02,1.064147836247723508e-02,3.658477709130804334e-02,1.000000000000000000e+00,-1.114838146860298819e-03,1.876746688767438609e-01,3.334510068600185506e-01,2.612590585727744483e-02,5.477265523931720143e-02,-1.255719474504251865e-01,2.035395557098120256e-01,1.715712747432603380e-01,-4.367842209971265627e-02,6.847955105981123891e-02,-1.685182877497654885e-01,-1.168905663871401129e-01,-4.586412111985442575e-02,1.877725367910204612e-01,2.688107327747276537e-02,2.195584742625583674e-01,-4.580989676201221300e-02,1.338744059273692943e-01,5.040986176933758001e-02,4.074841917402894503e-02,1.424874098145098231e-02,-3.207996629742746082e-03,-3.985833691306904514e-02,2.390163800360958074e-02,-3.483139021874139679e-02,5.042122252399268423e-02,-1.772236246469059695e-01,-1.432920181265394735e-02,-1.664978552145899016e-01,2.306755149515602593e-02,-1.154865790482802052e-01,1.445212624045158767e-01,-2.826102629668422392e-02,-1.161405058543376195e-01,4.828232419063167640e-04
6.200085767232278722e-02,-3.742608024021612523e-02,1.027269482020906483e-01,-1.114838146859671716e-03,1.000000000000000000e+00,5.310910035036917748e-02,-1.592283115952214390e-01,-1.084825048149183901e-01,1.409639798100910113e-01,-5.612108263845084349e-02,-6.907724093009087740e-02,-9.403927703570630001e-03,8.185691989151205883e-02,9.205569626683141049e-02,-1.520560591817972929e-01,-7.324651105361687509e-02,7.534686026115344770e-03,2.840289309930786876e-01,-4.594318126143653869e-02,-1.295815389494698600e-01,-3.029359825527886893e-02,-2.013881771085501982e-01,2.503220156881844419e-02,5.877982990426189325e-03,4.285927642431611173e-02,5.630802350513555710e-02,9.477889657782705146e-02,1.276041378942606441e-01,-2.374753446009454302e-02,3.628071258148692080e-02,8.960159748901473653e-02,-3.223484016402505814e-02,5.015094435754485769e-02,3.950064227788786519e-01,-1.873514626402417518e-02,8.716503383751736389e-02,-5.022190402921456603e-02,1.464855942722443627e-01,9.860452121806636411e-03
-3.284662325057768201e-02,5.290734463041044805e-02,2.438238839814261399e-02,1.876746688767439719e-01,5.310910035036912197e-02,1.000000000000000000e+00,-3.247427284731542463e-02,-1.030831977789386511e-01,4.432827509306076774e-02,-8.105845287714975866e-02,7.851701476304817628e-02,-8.704774511940008286e-02,4.059555887399944607e-02,-6.908957180081204408e-02,-1.306849651069472151e-01,-2.012055328498372347e-02,6.151838423962911187e-04,1.044317590629601777e-01,-2.256484905487449177e-01,-1.290943014225246210e-01,1.525319384073261786e-01,3.291488855523058699e-02,1.585690985976878631e-01,1.478456866817683679e-01,2.298101163218096987e-01,-4.949190212178337239e-02,-3.364044664932103190e-02,-1.368619363900989150e-01,-1.059180082170694120e-01,1.071022825357850067e-01,-1.739990311652344843e-03,-9.801333862417935250e-02,1.005915680621912445e-01,-6.781816710571338114e-02,1.346094520509127090e-01,-5.273623245594247916e-02,1.069457804242088250e-01,7.185016475737329711e-02,2.431143797771615975e-02
6.074057221743270341e-02,-1.032828837902424329e-01,3.514459856561235468e-02,3.334510068600187727e-01,-1.592283115952216888e-01,-3.247427284731533442e-02,1.000000000000000000e+00,-8.948355400432965456e-02,-1.090650555737767563e-01,6.749935553133712407e-02,2.525343521305209796e-02,-9.446549042519966632e-02,1.218152187279028520e-01,3.380445148780207576e-02,5.779517737458175070e-02,-1.242468696854699961e-01,1.027358480340244233e-02,-7.439745530433312937e-02,1.567034230056351951e-01,9.072725223868979838e-02,2.865776971510868715e-02,1.331655308708473706e-02,-3.255450608520821243e-02,-6.128401115900163759e-02,-6.913890337586336976e-02,-5.461949695137371247e-02,-8.966523923068497881e-02,2.240043741754302042e-01,5.085091155535524654e-02,9.825450747115963002e-02,1.701905967751770818e-02,-2.036223088646396673e-02,8.305017733317862638e-02,-6.578528667402117058e-02,5.140712391192359728e-04,-1.410201028482657888e-02,-6.423521521372961562e-02,1.327751907442578927e-01,1.143031453660055541e-01
-2.236273479995264796e-02,-1.433839553522579628e-02,-5.801433386395575820e-01,2.612590585727744136e-02,-1.084825048149184734e-01,-1.030831977789389425e-01,-8.948355400432923823e-02,1.000000000000000000e+00,3.512108913026568829e-02,4.094509547434144886e-02,-3.000071745242273435e-02,9.984876866117467498e-02,8.316540792249703384e-02,-5.250210874378297143e-02,-9.119877085544758621e-02,2.267927630925311092e-02,5.191316923825609747e-02,-3.762489369543270054e-03,-8.483582695230921372e-03,6.978868156048234281e-03,-1.062434228384054151e-02,-1.216784568912171877e-01,6.224605207167655668e-02,-3.706412309084818751e-02,1.243019201554110796e-02,-8.222377256630175602e-02,-1.173195098971754058e-01,1.645823338584704448e-02,1.310340792989400822e-02,-5.096733988912851426e-02,1.380733239894574305e-01,1.043518090695335909e-01,-7.851594853749042924e-02,-3.081446219032665107e-02,8.636697241556934301e-02,-1.507227046158726713e-02,-2.788598661457206140e-02,7.858663670482103625e-02,-5.461839629619441236e-03
6.064957522335501922e-02,2.618390034879556905e-01,-1.949384355296773091e-02,5.477265523931688918e-02,1.409639798100904007e-01,4.432827509306101060e-02,-1.090650555737770616e-01,3.512108913026622259e-02,1.000000000000000000e+00,-6.011432055884546183e-02,-4.552654257201923377e-02,-5.610705937744873972e-02,1.258674806210143549e-01,6.953200685160274529e-03,1.833075751763006411e-01,-2.022729271412453816e-02,-2.059209489128558876e-02,1.244723705062353025e-01,-2.800703649098584824e-02,1.027018504108803826e-01,1.312707809014029559e-01,3.212046924714712787e-02,3.317905024778464856e-02,-1.073106347805507371e-01,-1.580675048357360613e-01,7.706843892947384768e-04,1.479323994417688437e-03,1.162373694689940312e-01,-1.938797117790962837e-02,1.014476425539563714e-01,-2.161712013577946762e-02,1.029515312687031836e-01,2.320158904597791408e-02,7.396626814713300191e-02,6.760917418774861631e-02,2.424547439949529537e-01,-2.659734588492052802e-03,1.520301026239143094e-01,1.190700152345324225e-01
1.185174171376176741e-02,1.378560192815772856e-01,-1.394466788647472956e-02,-1.255719474504246591e-01,-5.612108263845146106e-02,-8.105845287715025826e-02,6.749935553133645794e-02,4.094509547434230234e-02,-6.011432055884564224e-02,1.000000000000000000e+00,-7.545923283431268946e-02,-2.420567220644058784e-03,2.184771054636287790e-02,2.816812236099780833e-02,-9.542955617509961408e-02,3.742764117609447272e-01,-2.603989654404943732e-02,-5.497188785972021569e-02,1.276235369698513478e-01,1.091911472039513997e-01,-4.150156341333287313e-02,1.281928226331414955e-01,2.229622296071431461e-02,-3.716724281910099847e-02,1.489789008930528791e-01,-2.629665990416135690e-02,2.460225535745778555e-02,-3.604943390119165481e-03,-4.233331500850926604e-02,2.463071443920279435e-01,-1.568409461314997089e-01,-1.198028421421282602e-01,5.147153309711641894e-02,1.145958046128898039e-01,4.430001003399682002e-02,2.177685451953813300e-01,3.834658899475174021e-02,5.717797940353389931e-03,1.794998376078078273e-01
