2.000410526170223857e+00,-4.166391583791617670e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-5.792888343884319835e-02,-4.700126881699476789e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-7.799887686123133101e-02,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,5.073968458316658464e-02,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.432921789865715584e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.270087502289354409e-01,-4.431902543063854227e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-4.349486350272407931e-02,-6.964679829313061288e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.166391583791617670e-01,1.587840949892514786e+00,0.000000000000000000e+00,-4.469157090045690339e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-2.027041875800954518e-01,-0.000000000000000000e+00,-6.263631509092336402e-02,-0.000000000000000000e+00,4.806855711765011668e-02,-0.000000000000000000e+00,1.498161278851203038e-01,-0.000000000000000000e+00,0.000000000000000000e+00,1.125527522337341213e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.407776406570175783e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,4.024506041237971288e-02,-0.000000000000000000e+00,-4.607789749775850208e-01,-6.382767836426064822e-02,-1.004736903454855819e-04,0.000000000000000000e+00,-1.918782814206108911e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,3.072750060637458258e+00,-0.000000000000000000e+00,-3.770618944755940727e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,1.337117979201838613e+00,-0.000000000000000000e+00,-2.681382926095371086e-02,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-2.822093392385190413e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.281394716868291761e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.905193540906073651e-02,-1.170656503004323667e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-3.874296674392357920e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.494720758455255760e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
-0.000000000000000000e+00,-4.469157090045690339e-02,-0.000000000000000000e+00,1.140177909256047339e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.895093612834704011e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.104436885985018685e-02,5.637636930228983809e-03,-1.216992431359129462e-01,-4.796564088443172613e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.651988341713063635e-02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-2.564021778985032252e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.336100708738433590e-02,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,-0.000000000000000000e+00,-3.770618944755940727e-01,-0.000000000000000000e+00,2.007322025720086334e+00,-0.000000000000000000e+00,0.000000000000000000e+00,4.075424554901179164e-01,-2.637104684444156466e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-2.472696673885741714e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.445554844724352639e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.982987776315898856e-02,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-4.279818950810803102e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.922492195891591871e-02,-7.027808965579583622e-02
0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.663467694833351995e+00,-3.154912076344236205e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.614652555943370149e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.022582716383686585e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-7.439341309022453608e-01,1.569544115777824767e-01,-9.189430377280707885e-02,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.569156556150772264e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.121807452153160189e-02,-2.462532006748321123e-01,-6.047601040640667724e-01,-0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-3.154912076344236205e-01,2.218431808698012375e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.695499796386292335e-02,-0.000000000000000000e+00,-2.880800327072716160e-01,0.000000000000000000e+00,-1.167328850257789569e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-6.777873498293043308e-01,3.170565007391658030e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.293590481811975057e-01,-1.737916804336845644e-01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.227608384980849177e-01,-0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-0.000000000000000000e+00,1.337117979201838613e+00,0.000000000000000000e+00,4.075424554901179164e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.664028867157759883e+00,0.000000000000000000e+00,3.172240911288967680e-02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.757809206447129180e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.268466425276122411e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.329746981854112109e-01,-0.000000000000000000e+00,1.638453877401357950e-01,2.523749028299000427e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.792888343884319835e-02,-2.027041875800954518e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.637104684444156466e-01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.386693747588111592e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.163031552868796836e-01,0.000000000000000000e+00,-1.590772622098456934e-01,0.000000000000000000e+00,-1.253450034236437416e-01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-4.135580670497269740e-01,-4.864386839640757326e-02,-1.202787233370202630e-01,-0.000000000000000000e+00,-1.340743390352569162e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.304164260289456312e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-4.389598902488742183e-01,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.199489833684973750e-01
-4.700126881699476789e-01,-0.000000000000000000e+00,-2.681382926095371086e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.172240911288967680e-02,-0.000000000000000000e+00,2.726013653539971937e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.931133144903450338e-01,-0.000000000000000000e+00,-5.067508865883693092e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-4.384179942585544332e-01,-0.000000000000000000e+00,-3.504316203760211579e-01,-0.000000000000000000e+00,-2.345673436311569715e-02,-2.579337987186665626e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.281652485424964516e-01,-0.000000000000000000e+00,-2.332178242247804067e-01,-0.000000000000000000e+00,-0.000000000000000000e+00
