onset	duration	amount	Probability	choseAccept	RT	choseRight
16.079	4	32	0.57	0	1.594	0
21.145	4	52	0.41	0	0.782	0
31.195	4	71	0.36	0	0.772	0
40.228	4	83	0.32	0	0.621	0
47.261	4	83	0.3	0	0.654	0
65.294	4	54	0.52	0	0.758	0
76.327	4	82	0.25	0	0.625	0
86.36	4	65	0.55	0	0.507	0
101.393	4	46	0.77	0	0.803	0
110.443	4	68	0.64	0	0.577	0
123.475	4	55	0.44	0	0.602	0
133.525	4	23	0.96	0	1.056	0
150.558	4	64	0.34	0	0.708	0
155.608	4	49	0.56	0	0.687	0
169.658	4	53	0.48	0	0.561	0
177.707	4	46	0.48	0	0.514	0
183.757	4	33	0.62	0	0.897	0
192.807	4	71	0.19	0	0.621	0
201.84	4	22	0.89	0	0.958	0
209.873	4	21	0.93	0	0.932	0
217.923	4	62	0.18	0	0.665	0
226.973	4	58	0.42	0	0.683	0
236.022	4	50	0.48	0	0.589	0
243.055	4	24	0.91	0	0.807	0
249.089	4	21	0.96	0	1.024	0
261.138	4	75	0.24	0	1.216	0
271.188	4	49	0.44	0	0.543	0
283.238	4	78	0.26	0	0.539	0
296.271	4	35	0.78	0	1.323	0
306.32	4	46	0.33	0	0.641	0
