onset	duration	amount	Delay	choseAccept	RT	choseRight
16.519	4	58	53	1	1.109	0
23.552	4	34	43	0	1.646	1
34.601	4	49	172	0	1.036	1
42.651	4	30	23	1	1.525	0
51.684	4	39	104	0	1.095	1
58.734	4	49	140	0	1.077	1
70.767	4	67	23	1	0.935	0
78.817	4	77	24	1	1.062	0
97.85	4	74	52	1	1.527	0
102.9	4	39	161	0	0.963	1
111.949	4	50	41	1	0.829	0
122.982	4	23	134	0	0.804	1
134.049	4	56	93	1	0.716	0
143.098	4	58	36	1	0.792	0
150.132	4	32	74	1	1.428	0
159.181	4	31	74	0	1.511	1
166.231	4	82	74	1	1.122	0
179.265	4	44	92	0	1.325	1
196.297	4	41	55	1	1.292	0
204.33	4	25	70	0	0.893	1
210.363	4	40	159	0	1.064	1
233.413	4	32	111	0	0.823	1
241.446	4	24	125	0	0.896	1
249.495	4	61	141	0	1.169	1
258.545	4	25	108	0	2.015	1
276.595	4	75	41	1	1.438	0
281.661	4	62	180	1	1.348	0
289.694	4	22	27	0	0.929	1
298.744	4	70	108	1	1.085	0
309.81	4	36	140	0	1.028	1
