onset	duration	amount	Probability	choseAccept	RT	choseRight
18.058	4	56	0.68	0	1.234	1
24.108	4	79	0.33	0	0.667	1
40.158	4	58	0.45	0	1.554	1
47.191	4	72	0.4	0	0.566	1
59.257	4	21	0.97	0	0.892	1
73.307	4	60	0.51	0	0.608	1
81.34	4	61	0.5	0	0.574	1
88.373	4	85	0.59	0	0.63	1
96.423	4	58	0.62	0	0.656	1
109.456	4	30	0.7	0	0.669	1
119.522	4	82	0.47	0	0.545	1
139.571	4	57	0.51	0	0.777	1
149.604	4	70	0.34	0	0.669	1
158.654	4	72	0.34	0	0.536	1
171.704	4	82	0.31	0	0.597	1
186.753	4	52	0.47	0	0.489	1
197.786	4	24	0.96	0	0.837	1
206.82	4	56	0.49	0	0.518	1
214.869	4	83	0.54	0	0.616	1
220.919	4	82	0.48	0	0.452	1
232.969	4	77	0.43	0	0.537	1
240.002	4	29	0.83	0	0.633	1
247.052	4	39	0.3	0	0.518	1
257.101	4	63	0.27	0	0.604	1
265.135	4	22	0.96	0	0.79	1
274.168	4	50	0.57	0	0.514	1
282.217	4	33	0.8	0	0.798	1
287.284	4	57	0.3	0	0.612	1
298.334	4	76	0.44	0	0.575	1
309.383	4	46	0.21	0	0.526	1
