onset	duration	amount	Probability	choseAccept	RT	choseRight
12.04	4	83	0.32	1	1.963	1
20.072	4	35	0.7	1	2.063	1
35.122	4	28	0.89	1	2.548	1
41.172	4	50	0.57	1	2.094	1
51.204	4	82	0.31	1	1.98	1
60.237	4	36	0.59	1	2.883	1
70.287	4	82	0.29	0	2.677	0
75.353	4	76	0.44	1	2.414	1
80.403	4	53	0.48	1	1.814	1
85.453	4	84	0.25	1	2.938	1
100.486	4	66	0.25	0	1.769	0
107.519	4	57	0.58	1	1.449	1
117.568	4	77	0.38	1	2.512	1
124.601	4	31	0.79	0	1.602	0
132.634	4	52	0.41	1	2.267	1
138.684	4	49	0.56	1	1.747	1
148.717	4	70	0.34	1	1.48	1
160.766	4	41	0.63	1	2.404	1
168.799	4	71	0.36	1	1.972	1
190.848	4	56	0.68	1	1.821	1
198.881	4	76	0.26	0	1.985	0
208.931	4	58	0.46	1	2.65	1
215.981	4	71	0.19	0	1.073	0
233.013	4	81	0.1	0	1.14	0
243.063	4	50	0.39	0	1.608	0
256.095	4	82	0.09	0	2.754	0
267.145	4	62	0.18	0	1.811	0
278.178	4	57	0.51	1	1.469	1
291.228	4	24	0.96	1	2.362	1
306.26	4	77	0.43	1	1.865	1
