onset	duration	amount	Delay	choseAccept	RT	choseRight
13.766	4	42	145	1	1.558	0
18.816	4	39	161	1	1.515	0
33.849	4	67	23	1	1.529	0
49.898	4	77	161	1	1.252	0
59.948	4	64	89	1	1.624	0
68.98	4	29	44	0	2.373	1
77.013	4	41	27	1	1.596	0
85.046	4	76	161	1	2.379	0
98.079	4	60	124	1	0.878	0
115.112	4	67	103	1	1.214	0
125.145	4	61	141	1	1.421	0
133.194	4	24	38	0	1.713	1
141.244	4	78	108	1	0.843	0
153.293	4	80	39	1	0.799	0
162.343	4	67	74	1	1.04	0
171.393	4	49	140	1	1.256	0
180.426	4	24	139	0	1.247	1
190.475	4	27	142	0	1.353	1
200.525	4	23	77	0	1.311	1
211.558	4	44	92	1	0.999	0
221.607	4	41	129	1	1.36	0
228.64	4	43	19	1	1.086	0
238.706	4	34	43	1	1.926	0
243.756	4	30	36	1	1.898	0
248.806	4	25	108	0	1.675	1
263.855	4	54	23	1	2.153	0
271.905	4	74	121	1	1.577	0
281.938	4	54	22	1	1.371	0
297.987	4	50	41	1	1.71	0
308.02	4	66	145	1	1.507	0
