onset	duration	amount	Probability	choseAccept	RT	choseRight
19.824	4	79	0.45	1	1.571	1
29.873	4	46	0.77	1	1.736	1
38.907	4	46	0.21	0	1.36	0
49.939	4	25	0.89	0	1.776	0
63.988	4	39	0.3	0	2.022	0
79.021	4	57	0.3	0	2.113	0
85.071	4	50	0.48	1	1.22	1
102.12	4	64	0.33	1	1.512	1
110.153	4	72	0.33	1	1.554	1
121.186	4	68	0.64	1	1.36	1
126.236	4	42	0.6	1	1.738	1
131.285	4	76	0.43	1	1.565	1
144.335	4	78	0.26	0	2.092	0
161.367	4	22	0.89	0	1.94	0
169.4	4	72	0.34	1	1.815	1
177.45	4	72	0.4	1	1.751	1
190.5	4	56	0.44	1	1.601	1
200.566	4	40	0.39	0	2.48	0
206.615	4	82	0.23	0	1.75	0
217.682	4	83	0.3	1	1.706	1
225.715	4	83	0.28	1	1.582	1
234.764	4	41	0.6	1	1.429	1
240.797	4	74	0.39	1	1.371	1
250.83	4	72	0.5	1	1.234	1
259.88	4	32	0.57	0	1.914	0
266.929	4	47	0.72	1	1.661	1
277.979	4	77	0.39	1	2.042	1
288.029	4	61	0.67	1	1.628	1
298.061	4	75	0.24	0	2.057	0
309.111	4	30	0.7	0	2.678	0
