onset	duration	amount	Delay	choseAccept	RT	choseRight
15.181	4	43	19	1	2.146	0
24.214	4	24	89	1	2.393	0
32.264	4	41	27	1	0.97	0
42.313	4	56	93	1	1.362	0
56.346	4	75	41	1	1.442	0
64.38	4	78	129	1	1.158	0
74.413	4	39	161	1	1.594	0
80.446	4	62	180	1	0.873	0
86.479	4	25	70	0	2.121	1
100.512	4	39	104	1	2.573	0
109.545	4	78	108	1	0.976	0
121.578	4	24	125	0	1.095	1
131.628	4	25	141	0	1.524	1
139.661	4	27	91	0	1.969	1
146.711	4	43	38	1	1.059	0
153.744	4	52	139	1	0.915	0
162.794	4	71	176	1	0.904	0
169.828	4	44	143	1	1.136	0
181.876	4	35	171	1	1.943	0
192.909	4	25	74	0	1.74	1
204.942	4	67	41	1	0.883	0
210.009	4	40	159	1	1.654	0
219.043	4	65	159	1	0.685	0
232.108	4	77	161	1	0.737	0
247.158	4	71	76	1	2.118	0
266.224	4	66	145	1	0.938	0
275.257	4	71	88	1	0.702	0
286.307	4	34	176	0	1.091	1
297.34	4	45	72	1	1.688	0
308.373	4	24	87	0	1.21	1
