onset	duration	amount	Delay	choseAccept	RT	choseRight
12.715	4	54	126	0	1.743	0
17.765	4	44	92	1	1.68	1
32.814	4	31	76	1	2.696	1
48.847	4	36	140	1	2.207	1
58.88	4	28	163	0	1.669	0
67.93	4	79	92	1	0.751	1
75.98	4	23	110	0	1.01	0
84.013	4	65	137	1	0.665	1
97.046	4	67	23	1	0.706	1
114.079	4	58	36	1	0.724	1
124.112	4	61	141	1	0.849	1
132.162	4	85	129	1	0.715	1
140.228	4	22	21	1	1.485	1
152.294	4	54	22	1	0.931	1
161.327	4	72	95	1	0.865	1
170.361	4	70	108	1	0.962	1
179.394	4	83	105	1	0.847	1
189.427	4	43	120	1	0.898	1
199.46	4	49	172	1	1.428	1
210.493	4	34	43	1	1.479	1
220.526	4	36	114	0	1.53	0
227.576	4	76	161	1	0.939	1
237.609	4	64	89	1	2.052	1
242.675	4	24	139	0	0.933	0
247.742	4	28	59	0	2.507	0
262.775	4	56	172	1	2.596	1
270.808	4	42	145	1	1.198	1
280.841	4	33	163	0	2.902	0
296.89	4	77	142	1	0.923	1
306.924	4	50	41	1	1.025	1
