onset	duration	amount	Probability	choseAccept	RT	choseRight
17.965	4	53	0.54	0	1.379	1
24	4	21	0.93	1	0.949	0
40.033	4	62	0.18	0	1.399	1
47.067	4	58	0.42	0	0.775	1
59.113	4	31	0.61	1	1.374	0
73.146	4	49	0.44	0	0.902	1
81.181	4	43	0.69	1	1.225	0
88.215	4	76	0.44	0	0.981	1
96.249	4	79	0.49	0	0.728	1
109.295	4	23	0.83	1	1.104	0
119.34	4	30	0.7	1	1.217	0
139.373	4	72	0.34	0	0.868	1
149.407	4	62	0.3	0	0.765	1
158.441	4	22	0.96	1	1.125	0
171.475	4	72	0.5	0	0.941	1
186.52	4	21	0.96	1	0.855	0
197.554	4	81	0.1	0	0.859	1
206.588	4	64	0.34	0	0.884	1
214.623	4	22	0.89	0	1.533	1
220.645	4	39	0.49	0	0.911	1
232.679	4	56	0.68	1	1.186	0
239.702	4	21	0.97	1	1.814	0
246.736	4	70	0.39	0	0.98	1
256.77	4	75	0.24	0	1.128	1
264.805	4	58	0.45	0	0.838	1
273.828	4	78	0.42	0	0.805	1
281.85	4	61	0.67	1	0.916	0
286.884	4	31	0.79	1	1.112	0
297.906	4	77	0.38	0	0.807	1
308.94	4	56	0.44	0	0.624	1
