onset	duration	amount	Probability	choseAccept	RT	choseRight
13.037	4	42	0.58	0	1.255	0
22.083	4	49	0.51	0	0.98	0
30.105	4	82	0.48	0	1.725	0
40.151	4	44	0.44	0	0.919	0
54.196	4	58	0.83	1	0.933	1
62.219	4	40	0.39	0	0.989	0
72.253	4	41	0.6	1	0.772	1
78.276	4	83	0.52	0	0.976	0
84.31	4	65	0.55	0	0.887	0
98.344	4	77	0.39	0	0.86	0
107.39	4	33	0.62	1	1.195	1
119.423	4	40	0.66	1	1.167	1
129.457	4	39	0.3	0	1.114	0
137.492	4	40	0.71	1	1.005	1
144.514	4	79	0.45	0	1.108	0
151.561	4	79	0.33	0	0.68	0
160.595	4	78	0.26	0	0.885	0
167.618	4	57	0.51	0	0.753	0
179.663	4	25	0.89	1	1.061	1
190.697	4	36	0.59	0	2.334	0
202.719	4	53	0.48	0	0.928	0
207.765	4	63	0.27	0	1.024	0
216.8	4	35	0.7	1	1.074	1
229.833	4	84	0.25	0	0.998	0
244.878	4	46	0.21	0	0.851	0
263.911	4	52	0.41	0	0.951	0
272.945	4	23	0.96	1	0.968	1
283.968	4	49	0.56	0	1.45	0
295.001	4	24	0.91	1	0.837	1
306.047	4	60	0.51	0	0.894	0
