onset	duration	amount	Probability	choseAccept	RT	choseRight
16.075	4	39	0.3	0	1.388	0
21.125	4	44	0.44	0	1.258	0
31.158	4	40	0.39	0	1.297	0
40.207	4	22	0.98	1	1.199	1
47.24	4	49	0.56	1	1.63	1
65.273	4	72	0.33	0	1.452	0
76.322	4	78	0.26	0	0.923	0
86.355	4	68	0.64	1	1.298	1
101.404	4	71	0.36	0	1.12	0
110.437	4	49	0.44	0	1.471	0
123.47	4	56	0.68	1	1.133	1
133.52	4	54	0.52	1	1.227	1
150.569	4	64	0.34	0	1.066	0
155.635	4	82	0.48	1	1.471	1
169.668	4	57	0.3	0	0.742	0
177.701	4	65	0.55	1	0.885	1
183.751	4	24	0.91	1	1.01	1
192.784	4	33	0.91	1	0.761	1
201.817	4	46	0.77	1	1.136	1
209.85	4	75	0.48	0	1.103	0
217.883	4	23	0.83	1	0.973	1
226.915	4	72	0.4	0	0.925	0
235.948	4	76	0.44	0	1.06	0
242.981	4	33	0.62	0	1.307	0
249.014	4	83	0.52	1	1.257	1
261.047	4	32	0.57	0	1.296	0
271.097	4	49	0.71	1	1.462	1
283.13	4	22	0.89	1	1.62	1
296.162	4	85	0.59	1	1.316	1
306.212	4	40	0.79	1	1.241	1
