onset	duration	amount	Probability	choseAccept	RT	choseRight
15.753	4	61	0.5	1	1.351	0
22.802	4	75	0.24	0	0.965	1
33.852	4	83	0.3	0	0.923	1
41.885	4	58	0.46	0	1.53	1
50.934	4	82	0.29	0	0.872	1
57.967	4	33	0.8	1	1.079	0
70	4	31	0.79	1	0.974	0
78.033	4	47	0.72	1	1.453	0
97.066	4	53	0.54	1	1.211	0
102.115	4	53	0.48	1	1.05	0
111.148	4	83	0.28	0	0.737	1
122.181	4	84	0.25	0	0.735	1
133.231	4	82	0.31	0	0.789	1
142.264	4	61	0.67	1	1.115	0
149.297	4	81	0.1	0	0.954	1
158.33	4	83	0.32	0	1.001	1
165.379	4	58	0.62	1	0.848	0
178.412	4	82	0.23	1	0.726	0
195.461	4	22	0.96	0	0.941	1
203.494	4	46	0.48	1	1.371	0
209.527	4	23	0.96	1	0.874	0
232.559	4	25	0.89	1	0.993	0
240.592	4	82	0.47	1	0.968	0
248.642	4	76	0.43	1	1.046	0
257.675	4	78	0.42	0	0.909	1
275.708	4	46	0.33	0	0.835	1
280.774	4	56	0.44	1	1.305	0
288.807	4	40	0.66	1	0.96	0
297.84	4	35	0.7	1	1.014	0
308.873	4	43	0.69	1	0.965	0
