onset	duration	amount	Probability	choseAccept	RT	choseRight
19.968	4	64	0.33	1	1.255	1
30.001	4	50	0.57	1	1.006	1
39.034	4	52	0.47	1	1.3	1
50.083	4	77	0.43	0	0.867	0
64.133	4	63	0.27	0	1	0
79.182	4	79	0.49	1	1.039	1
85.215	4	35	0.73	1	1.526	1
102.264	4	58	0.42	0	2.052	0
110.314	4	28	0.89	1	1.026	1
121.347	4	21	0.97	1	0.745	1
126.396	4	57	0.58	1	0.983	1
131.446	4	62	0.3	0	0.781	0
144.496	4	62	0.18	0	0.859	0
161.545	4	70	0.34	0	0.793	0
169.578	4	25	0.91	1	0.736	1
177.611	4	41	0.63	0	1.207	0
190.643	4	71	0.19	0	0.686	0
200.677	4	79	0.33	0	0.724	0
206.709	4	41	0.6	1	1.684	1
217.759	4	50	0.48	1	1.377	1
225.792	4	76	0.26	0	0.728	0
234.825	4	42	0.58	1	1.023	1
240.858	4	66	0.25	0	0.774	0
250.891	4	74	0.39	0	0.804	0
259.924	4	42	0.6	1	1.051	1
266.973	4	49	0.51	1	0.978	1
278.006	4	28	0.63	0	1.448	0
288.056	4	52	0.41	0	1.438	0
298.089	4	39	0.49	1	1.429	1
309.121	4	56	0.49	1	0.78	1
