onset	duration	amount	Probability	choseAccept	RT	choseRight
17.936	4	84	0.25	1	1.638	1
27.969	4	21	0.96	0	1.531	0
38.019	4	83	0.32	1	1.593	1
49.052	4	42	0.6	1	2.482	1
57.086	4	83	0.54	1	0.983	1
67.119	4	21	0.97	0	1.017	0
76.169	4	53	0.54	1	0.792	1
83.202	4	22	0.98	0	1.561	0
92.235	4	28	0.89	0	1.87	0
99.268	4	65	0.55	1	0.869	1
110.302	4	56	0.44	1	2.019	1
120.335	4	71	0.19	0	2.121	0
132.368	4	64	0.34	1	1.172	1
143.401	4	54	0.52	1	0.705	1
153.434	4	72	0.5	1	1.091	1
161.467	4	31	0.79	1	2.893	1
173.5	4	35	0.73	1	2.249	1
194.533	4	82	0.23	1	2.559	1
208.567	4	61	0.67	1	1.181	1
216.6	4	41	0.6	1	1.887	1
223.633	4	23	0.96	0	1.321	0
234.666	4	74	0.39	1	2.386	1
243.7	4	57	0.3	1	1.756	1
254.733	4	82	0.47	1	0.823	1
262.766	4	23	0.83	0	1.081	0
274.816	4	28	0.63	0	1.483	0
283.865	4	41	0.63	n/a	n/a	n/a
288.932	4	63	0.27	0	2.139	0
294.965	4	47	0.72	1	1.089	1
308.998	4	58	0.46	1	1.036	1
