onset	duration	amount	Probability	choseAccept	RT	choseRight
19.67	4	33	0.62	0	2.039	1
29.704	4	83	0.3	1	1.353	0
38.737	4	77	0.39	1	1.315	0
49.77	4	40	0.39	0	2.022	1
63.803	4	76	0.44	1	1.926	0
78.836	4	71	0.36	1	2.088	0
84.869	4	78	0.26	1	1.728	0
101.902	4	52	0.47	1	0.981	0
109.936	4	24	0.91	0	1.461	1
120.969	4	73	0.74	1	0.861	0
126.019	4	36	0.59	1	1.797	0
131.069	4	75	0.48	1	0.835	0
144.118	4	25	0.89	0	1.507	1
161.151	4	50	0.48	1	2.184	0
169.201	4	85	0.59	1	1.237	0
177.235	4	62	0.18	0	1.227	1
190.268	4	72	0.33	0	3.561	1
200.301	4	62	0.3	0	2.626	1
206.334	4	66	0.25	0	3.132	1
217.384	4	49	0.44	1	1.132	0
225.417	4	77	0.43	1	0.826	0
234.45	4	33	0.8	0	1.513	1
240.5	4	75	0.24	1	1.755	0
250.533	4	72	0.4	1	1.284	0
259.583	4	44	0.44	0	2.218	1
266.633	4	25	0.91	0	1.087	1
277.666	4	78	0.42	1	1.972	0
287.7	4	70	0.39	1	1.049	0
297.733	4	49	0.71	1	2.319	0
308.783	4	79	0.49	1	0.93	0
