onset	duration	amount	Delay	choseAccept	RT	choseRight
15.999	4	72	95	1	1.152	1
23.049	4	43	120	1	1.49	1
34.082	4	71	176	1	1.7	1
42.132	4	78	108	1	0.546	1
51.165	4	55	163	1	0.96	1
58.198	4	65	156	1	0.687	1
70.248	4	80	39	1	0.992	1
78.281	4	48	128	1	0.741	1
97.314	4	75	60	1	0.659	1
102.364	4	77	142	1	0.533	1
111.397	4	39	95	1	0.558	1
122.431	4	50	129	1	1.522	1
133.464	4	67	103	1	0.955	1
142.497	4	44	143	1	1.965	1
149.53	4	70	108	1	0.558	1
158.563	4	54	23	1	1.474	1
165.597	4	33	163	0	1.932	0
178.646	4	41	55	1	0.94	1
195.679	4	45	157	1	1.208	1
203.713	4	63	37	1	1.627	1
209.746	4	28	123	0	0.888	0
232.78	4	31	74	1	1.653	1
240.829	4	58	73	1	0.508	1
248.862	4	23	110	0	0.74	0
257.895	4	57	89	n/a	n/a	n/a
275.945	4	27	142	0	1.031	0
281.011	4	43	19	1	1.414	1
289.045	4	54	126	1	0.667	1
298.095	4	65	159	1	0.649	1
309.128	4	83	105	1	0.566	1
