onset	duration	amount	Delay	choseAccept	RT	choseRight
16.393	4	43	19	1	1.398	0
25.426	4	24	89	0	1.412	1
33.476	4	41	27	1	1.213	0
43.509	4	56	93	1	1.258	0
57.541	4	75	41	1	0.929	0
65.574	4	78	129	1	1.023	0
75.607	4	39	161	0	1.284	1
81.657	4	62	180	0	1.049	1
87.707	4	25	70	0	1.535	1
101.756	4	39	104	0	1.755	1
110.789	4	78	108	1	1.521	0
122.823	4	24	125	0	1.047	1
132.872	4	25	141	0	2.763	1
140.921	4	27	91	0	0.92	1
147.971	4	43	38	1	0.891	0
155.004	4	52	139	0	1.295	1
164.037	4	71	176	0	1.663	1
171.087	4	44	143	0	0.996	1
183.136	4	35	171	0	1.04	1
194.169	4	25	74	0	1.764	1
206.219	4	67	41	1	1.151	0
211.285	4	40	159	0	0.877	1
220.318	4	65	159	0	1.208	1
233.351	4	77	161	1	1.404	0
248.4	4	71	76	1	1.649	0
267.433	4	66	145	0	1.338	1
276.466	4	71	88	1	1.262	0
287.499	4	34	176	0	1.327	1
298.532	4	45	72	1	2.192	0
309.565	4	24	87	0	0.977	1
