onset	duration	amount	Delay	choseAccept	RT	choseRight
15.029	4	45	26	1	1.301	1
21.079	4	27	142	0	0.847	0
37.145	4	32	74	0	1.059	0
44.178	4	65	156	1	1.753	1
56.244	4	58	73	1	1.494	1
70.277	4	31	74	0	1.498	0
78.327	4	33	103	0	1.27	0
85.377	4	55	163	0	2.395	0
93.41	4	74	52	1	1.881	1
106.459	4	67	74	1	1.213	1
116.492	4	77	24	1	1.116	1
136.525	4	27	130	0	1.222	0
146.557	4	49	140	0	1.076	0
155.59	4	57	89	1	2.351	1
168.64	4	60	124	0	0.964	0
183.689	4	28	123	0	1.548	0
194.739	4	82	74	1	1.499	1
203.772	4	23	77	0	1.464	0
211.821	4	25	176	0	1.006	0
217.855	4	50	59	1	2.099	1
229.887	4	81	58	1	1.642	1
236.92	4	55	107	0	1.824	0
243.954	4	58	55	0	2.668	0
254.003	4	23	176	0	0.908	0
262.036	4	67	103	1	1.961	1
271.069	4	30	23	0	2.005	0
279.102	4	22	27	0	2.003	0
284.169	4	29	75	0	1.301	0
295.218	4	41	129	0	2.14	0
306.251	4	66	71	1	1.884	1
