onset	duration	amount	Delay	choseAccept	RT	choseRight
16.241	4	73	44	1	1.422	0
23.274	4	41	174	0	1.091	1
34.307	4	75	60	1	1.006	0
42.34	4	69	172	0	1.902	1
51.39	4	39	95	0	1.385	1
58.44	4	45	157	0	1.431	1
70.489	4	54	23	1	1.547	0
78.522	4	45	107	0	1.251	1
97.571	4	29	44	0	1.815	1
102.638	4	32	111	0	1.041	1
111.671	4	50	129	0	1.981	1
122.72	4	33	78	0	0.773	1
133.753	4	24	38	0	1.874	1
142.786	4	74	121	1	1.073	0
149.819	4	66	58	1	2.035	0
158.869	4	48	128	0	0.885	1
165.919	4	58	72	1	1.937	0
178.968	4	63	37	0	1.267	1
196.017	4	30	36	1	1.882	0
204.05	4	23	134	0	0.906	1
210.084	4	28	132	0	2.135	1
233.133	4	80	39	1	1.518	0
241.182	4	23	42	0	1.426	1
249.215	4	23	61	0	1.056	1
258.248	4	25	108	0	0.804	1
276.298	4	58	53	1	1.635	0
281.364	4	29	58	0	0.733	1
289.414	4	80	145	0	1.399	1
298.463	4	41	55	0	1.059	1
309.496	4	32	57	0	0.997	1
