onset	duration	amount	Probability	choseAccept	RT	choseRight
16.002	4	82	0.25	0	2.703	1
25.035	4	35	0.78	1	2.159	0
33.068	4	64	0.34	0	1.393	1
43.102	4	31	0.61	0	1.371	1
57.151	4	21	0.97	1	1.652	0
65.201	4	79	0.33	0	1.391	1
75.234	4	24	0.91	1	1.405	0
81.267	4	79	0.49	0	1.304	1
87.301	4	21	0.93	1	1.174	0
101.35	4	28	0.63	0	1.759	1
110.383	4	60	0.51	0	1.722	1
122.416	4	58	0.83	1	2.027	0
132.45	4	44	0.44	0	1.865	1
140.499	4	83	0.52	1	2.491	0
147.532	4	35	0.73	1	2.04	0
154.566	4	45	0.37	0	1.594	1
163.599	4	58	0.62	1	1.976	0
170.632	4	61	0.5	1	1.643	0
182.682	4	58	0.45	0	1.701	1
193.731	4	65	0.55	1	2.096	0
205.765	4	75	0.48	0	1.579	1
210.831	4	83	0.54	0	2.412	1
219.881	4	23	0.96	1	1.588	0
232.914	4	40	0.71	1	2.597	0
247.947	4	54	0.52	1	1.487	0
266.98	4	21	0.96	1	1.818	0
276.03	4	40	0.79	1	2.133	0
287.079	4	33	0.8	1	1.798	0
298.112	4	33	0.62	0	1.94	1
309.145	4	42	0.58	0	1.624	1
