onset	duration	amount	Probability	choseAccept	RT	choseRight
16.004	4	52	0.47	1	1.926	0
22.037	4	63	0.57	0	1.871	1
38.07	4	70	0.39	0	0.787	1
45.12	4	43	0.69	0	1.33	1
57.169	4	78	0.42	0	1.208	1
71.202	4	25	0.91	1	1.423	0
79.236	4	55	0.44	0	0.954	1
86.269	4	46	0.48	0	1.529	1
94.319	4	49	0.71	0	1.459	1
107.352	4	33	0.91	0	1.956	1
117.385	4	49	0.51	1	1.47	0
137.434	4	40	0.66	0	1.369	1
147.467	4	46	0.33	0	1.761	1
156.5	4	56	0.49	0	1.665	1
169.55	4	82	0.47	0	1.435	1
184.6	4	70	0.61	1	2.07	0
195.633	4	85	0.59	0	1.333	1
204.699	4	53	0.54	0	1.352	1
212.733	4	22	0.98	1	1.311	0
218.766	4	39	0.49	0	2.26	1
230.799	4	49	0.43	0	1.179	1
237.849	4	63	0.27	0	0.972	1
244.882	4	22	0.96	1	1.493	0
254.915	4	73	0.74	0	1.59	1
262.965	4	62	0.3	0	1.185	1
271.998	4	49	0.44	0	1.252	1
280.031	4	58	0.42	0	1.16	1
285.081	4	23	0.83	0	1.369	1
296.114	4	82	0.48	0	1.201	1
307.164	4	29	0.83	n/a	n/a	n/a
