onset	duration	amount	Probability	choseAccept	RT	choseRight
13.066	4	77	0.39	0	1.999	1
20.133	4	39	0.3	0	1.549	1
31.182	4	84	0.25	0	2.577	1
39.248	4	65	0.55	1	1.846	0
48.281	4	25	0.89	0	2.906	1
55.314	4	61	0.67	1	1.816	0
67.364	4	44	0.44	0	2.922	1
75.413	4	79	0.45	1	3.002	0
94.462	4	35	0.73	n/a	n/a	n/a
99.529	4	41	0.63	1	1.698	0
108.578	4	74	0.39	1	1.775	0
119.611	4	22	0.89	0	1.759	1
130.644	4	50	0.39	0	1.371	1
139.677	4	46	0.21	0	1.791	1
146.71	4	83	0.28	0	1.627	1
155.759	4	71	0.36	0	1.815	1
162.809	4	32	0.57	0	2.492	1
175.859	4	23	0.83	0	1.269	1
192.908	4	82	0.29	0	2.208	1
200.941	4	39	0.49	1	1.744	0
206.974	4	30	0.7	1	1.987	0
230.023	4	82	0.31	0	1.351	1
238.072	4	66	0.25	0	1.65	1
246.122	4	49	0.43	1	2.141	0
255.155	4	72	0.34	0	1.809	1
273.204	4	63	0.57	1	2.109	0
278.254	4	83	0.52	1	1.734	0
286.303	4	56	0.68	1	1.908	0
295.336	4	50	0.48	1	1.378	0
306.369	4	49	0.71	1	1.844	0
