onset	duration	amount	Delay	choseAccept	RT	choseRight
16.36	4	44	143	1	1.658	1
26.393	4	85	129	1	0.977	1
36.426	4	39	104	1	0.747	1
47.459	4	65	156	1	1.045	1
55.492	4	42	145	1	1.697	1
65.525	4	36	114	1	0.828	1
74.559	4	54	23	1	1.236	1
81.608	4	65	137	1	1.536	1
90.658	4	24	139	0	1.205	0
97.691	4	34	176	1	0.865	1
108.741	4	78	129	1	0.906	1
118.774	4	70	108	1	0.616	1
130.824	4	56	172	1	1.043	1
141.857	4	49	172	1	0.739	1
151.89	4	23	134	0	1.16	0
159.923	4	80	39	1	1.505	1
171.956	4	28	59	1	2.015	1
193.022	4	24	87	0	1.553	0
207.072	4	23	77	0	1.842	0
215.105	4	50	129	1	0.977	1
222.138	4	33	78	1	0.798	1
233.171	4	50	41	1	0.662	1
242.204	4	29	58	1	1.034	1
253.27	4	28	123	1	0.729	1
261.303	4	25	74	1	1.436	1
273.353	4	50	59	1	1.726	1
282.386	4	69	172	1	0.807	1
287.436	4	22	21	0	0.916	0
293.486	4	45	26	1	0.858	1
307.519	4	23	176	0	2.288	0
