onset	duration	amount	Delay	choseAccept	RT	choseRight
16.418	4	61	141	1	2.424	0
22.451	4	66	71	1	1.637	0
38.501	4	54	126	1	1.895	0
45.534	4	45	72	1	1.327	0
57.567	4	29	75	1	2.11	0
71.6	4	27	142	0	2.202	1
79.65	4	22	27	0	1.811	1
86.683	4	30	23	1	1.28	0
94.716	4	23	42	0	1.707	1
107.749	4	25	141	0	2.335	1
117.815	4	39	161	1	1.696	0
137.848	4	77	161	1	1.497	0
147.881	4	43	38	1	1.461	0
156.914	4	67	74	1	1.193	0
169.947	4	71	176	1	1.312	0
184.997	4	78	108	1	1.649	0
196.047	4	83	105	1	0.874	0
205.096	4	41	55	1	0.928	0
213.129	4	55	163	1	0.935	0
219.179	4	82	74	1	0.88	0
231.212	4	79	92	1	1.34	0
238.245	4	75	60	1	1.072	0
245.279	4	27	130	1	2.018	0
255.328	4	45	107	1	1.123	0
263.361	4	54	22	1	1.643	0
272.394	4	64	89	1	0.656	0
280.428	4	34	43	1	1.402	0
285.494	4	25	70	1	1.987	0
296.544	4	74	121	1	0.639	0
307.577	4	27	91	1	1.859	0
