onset	duration	amount	Probability	choseAccept	RT	choseRight
13.478	4	77	0.39	0	2.013	0
20.528	4	40	0.66	0	2.684	0
31.578	4	82	0.31	0	1.424	0
39.611	4	31	0.79	0	3.646	0
48.66	4	22	0.89	0	2.278	0
55.693	4	46	0.33	0	2.017	0
67.743	4	49	0.44	0	1.997	0
75.793	4	49	0.51	0	2.694	0
94.825	4	53	0.48	0	1.227	0
99.875	4	46	0.48	0	2.653	0
108.908	4	61	0.67	1	3.698	1
119.941	4	39	0.3	0	1.003	0
130.974	4	58	0.46	0	2.329	0
140.023	4	49	0.43	0	1.441	0
147.056	4	58	0.45	0	2.819	0
156.106	4	77	0.38	0	2.004	0
163.139	4	29	0.83	0	3.174	0
176.172	4	58	0.62	n/a	n/a	n/a
193.221	4	58	0.83	1	1.677	1
201.254	4	28	0.63	0	1.372	0
207.287	4	57	0.51	0	3.583	0
230.353	4	60	0.51	0	2.794	0
238.386	4	82	0.09	0	1.277	0
246.419	4	25	0.89	0	2.358	0
255.452	4	50	0.57	0	2.564	0
273.518	4	82	0.47	0	3.437	0
278.568	4	82	0.29	0	1.586	0
286.601	4	42	0.58	0	2.918	0
295.65	4	28	0.89	0	2.742	0
306.683	4	76	0.43	0	3.066	0
