onset	duration	amount	Delay	choseAccept	RT	choseRight
15.084	4	69	172	0	2.037	0
22.134	4	66	71	1	1.264	1
33.166	4	29	75	0	1.706	0
41.199	4	57	89	1	1.739	1
50.232	4	23	61	0	1.297	0
57.282	4	30	23	1	2.493	1
69.332	4	77	24	1	1.589	1
77.365	4	32	111	0	1.266	0
96.414	4	27	91	0	1.684	0
101.48	4	70	108	1	3.136	1
110.546	4	52	139	0	1.597	0
121.613	4	41	174	0	1.997	0
132.662	4	65	137	0	1.619	0
141.712	4	72	95	1	2.115	1
148.778	4	24	87	0	1.367	0
157.828	4	23	176	0	1.452	0
164.877	4	27	130	0	1.288	0
177.91	4	58	73	1	1.766	1
194.976	4	67	41	1	1.95	1
203.026	4	56	172	0	1.281	0
209.075	4	75	41	1	1.252	1
232.141	4	71	76	1	1.478	1
240.174	4	25	176	0	1.361	0
248.207	4	31	74	1	1.972	1
257.24	4	44	143	0	2.262	0
275.306	4	32	57	1	2.489	1
280.356	4	28	132	0	1.038	0
288.389	4	71	176	0	1.644	0
297.438	4	25	141	0	1.416	0
308.488	4	23	110	0	1.052	0
