onset	duration	amount	Probability	choseAccept	RT	choseRight
15.763	4	58	0.46	1	1.656	0
24.796	4	21	0.97	0	2.363	1
32.845	4	30	0.7	0	1.507	1
42.878	4	33	0.62	0	1.779	1
56.911	4	54	0.52	0	1.535	1
64.961	4	77	0.38	0	2.013	1
75.01	4	76	0.43	0	1.584	1
81.06	4	63	0.57	0	2.297	1
87.11	4	77	0.43	0	1.509	1
101.143	4	32	0.57	0	1.204	1
110.176	4	75	0.24	0	1.474	1
122.209	4	85	0.59	1	2.384	0
132.258	4	50	0.57	0	1.048	1
140.308	4	56	0.44	0	0.738	1
147.341	4	62	0.18	0	1.171	1
154.374	4	58	0.83	1	1.744	0
163.407	4	57	0.3	0	1.103	1
170.44	4	35	0.78	0	1.422	1
182.473	4	53	0.48	0	1.139	1
193.506	4	41	0.63	0	1.417	1
205.555	4	40	0.79	1	1.501	0
210.622	4	47	0.72	1	2.196	0
219.655	4	29	0.83	0	1.369	1
232.688	4	25	0.89	0	1.743	1
247.72	4	23	0.96	0	1.745	1
266.769	4	66	0.25	0	1.386	1
275.803	4	40	0.39	0	0.723	1
286.835	4	49	0.56	0	0.746	1
297.885	4	42	0.6	0	1.323	1
308.918	4	82	0.29	0	0.755	1
