onset	duration	amount	Delay	choseAccept	RT	choseRight
17.647	4	45	107	0	2.441	1
27.68	4	22	21	0	2.278	1
37.729	4	24	38	0	1.5	1
48.796	4	56	93	1	2.682	0
56.845	4	25	176	0	1.475	1
66.878	4	54	126	0	1.47	1
75.928	4	82	74	1	2.623	0
82.961	4	23	77	0	1.217	1
92.011	4	44	92	0	2.455	1
99.044	4	41	174	0	1.848	1
110.093	4	45	157	0	1.6	1
120.16	4	28	163	0	2.543	1
132.193	4	67	103	0	3.236	1
143.242	4	77	161	1	1.792	0
153.275	4	24	139	0	1.308	1
161.308	4	67	41	1	2.245	0
173.341	4	58	72	1	1.753	0
194.39	4	31	74	0	1.531	1
208.44	4	43	19	1	2.392	0
216.473	4	71	176	1	2.779	0
223.506	4	36	140	0	1.062	1
234.556	4	56	172	1	2.855	0
243.589	4	78	129	1	1.918	0
254.638	4	75	60	1	1.826	0
262.671	4	29	58	0	1.113	1
274.721	4	75	41	1	2.248	0
283.754	4	74	121	1	1.37	0
288.804	4	31	76	0	1.359	1
294.837	4	85	129	1	1.518	0
308.903	4	61	141	1	2.352	0
