onset	duration	amount	Delay	choseAccept	RT	choseRight
14.999	4	58	53	1	2.016	1
23.032	4	71	88	1	1.831	1
38.065	4	42	145	0	1.006	0
44.098	4	77	142	0	0.789	0
54.131	4	29	58	0	1.196	0
63.165	4	54	22	1	1.442	1
73.198	4	85	129	0	1.049	0
78.264	4	27	91	0	2.062	0
83.314	4	58	55	1	2.116	1
88.364	4	58	36	1	0.954	1
103.413	4	40	159	0	0.825	0
110.447	4	60	124	0	0.927	0
120.48	4	61	141	0	0.742	0
127.513	4	23	176	0	0.717	0
135.562	4	35	171	0	0.924	0
141.596	4	58	72	1	1.985	1
151.645	4	23	61	0	1.08	0
163.695	4	67	23	1	1.39	1
171.728	4	66	145	0	0.805	0
193.761	4	75	41	1	1.124	1
201.794	4	78	129	0	1.474	0
211.827	4	48	128	0	0.889	0
218.86	4	80	39	1	1.088	1
235.894	4	52	139	0	0.894	0
245.926	4	70	108	0	1.414	0
258.976	4	25	141	0	0.844	0
270.009	4	39	95	0	1.218	0
281.058	4	23	134	0	0.937	0
294.108	4	24	89	0	1.055	0
309.141	4	25	70	0	1.03	0
