onset	duration	amount	Delay	choseAccept	RT	choseRight
14.689	4	71	88	1	1.805	1
19.739	4	71	76	1	0.867	1
34.788	4	67	74	1	1.368	1
50.838	4	58	55	1	2.827	1
60.871	4	54	126	0	1.039	0
69.904	4	49	140	0	1.082	0
77.953	4	82	74	1	0.918	1
86.003	4	22	21	1	1.722	1
99.036	4	75	41	1	0.886	1
116.085	4	32	111	0	1.12	0
126.135	4	56	172	0	2.531	0
134.184	4	80	39	1	1.405	1
142.218	4	32	74	1	1.726	1
154.25	4	54	22	1	1.382	1
163.283	4	69	172	0	1.201	0
172.333	4	52	139	0	0.961	0
181.366	4	23	61	0	2.093	0
191.399	4	66	145	0	1.819	0
201.448	4	45	26	1	1.261	1
212.481	4	66	58	1	0.87	1
222.531	4	36	140	0	2.473	0
229.564	4	28	59	1	1.839	1
239.597	4	65	137	1	1.356	1
244.647	4	22	27	1	1.366	1
249.713	4	62	180	1	1.424	1
264.746	4	64	89	1	1.324	1
272.779	4	41	174	0	1.589	0
282.812	4	76	161	1	1.132	1
298.861	4	33	103	0	3.233	0
308.911	4	42	145	0	2.11	0
