onset	duration	amount	Delay	choseAccept	RT	choseRight
14.006	4	78	108	1	2.204	1
21.056	4	81	58	1	1.221	1
32.106	4	29	58	0	2.666	0
40.155	4	44	92	1	1.973	1
49.188	4	27	91	0	1	0
56.238	4	28	132	0	1.061	0
68.271	4	43	19	1	1.493	1
76.304	4	27	142	0	2.28	0
95.353	4	39	161	0	1.784	0
100.419	4	43	38	1	1.039	1
109.452	4	67	103	1	1.364	1
120.485	4	39	95	0	3.057	0
131.518	4	55	163	1	1.691	1
140.551	4	30	36	0	1.348	0
147.601	4	45	107	1	1.542	1
156.634	4	27	130	0	0.947	0
163.684	4	23	176	0	0.844	0
176.716	4	40	159	0	1.574	0
193.749	4	33	78	0	1.63	0
201.799	4	23	42	0	2.809	0
207.832	4	25	141	0	1.433	0
230.881	4	39	104	0	2.05	0
238.931	4	70	108	1	1.355	1
246.964	4	28	163	0	1.18	0
256.013	4	28	123	0	0.805	0
274.046	4	23	134	0	0.877	0
279.096	4	25	74	0	1.935	0
287.145	4	60	124	1	2.85	1
296.178	4	67	41	1	1.196	1
307.211	4	73	44	1	1.125	1
