onset	duration	amount	Probability	choseAccept	RT	choseRight
14.998	4	33	0.62	1	3.545	1
24.048	4	70	0.34	0	1.473	0
32.081	4	68	0.64	1	2.252	1
42.114	4	56	0.49	0	2.006	0
56.147	4	33	0.91	1	1.773	1
64.196	4	49	0.56	0	2.452	0
74.246	4	83	0.52	0	1.847	0
80.296	4	54	0.52	0	2.363	0
86.346	4	35	0.7	0	1.609	0
100.395	4	23	0.96	1	1.591	1
109.428	4	85	0.59	1	2.328	1
121.461	4	31	0.61	0	1.406	0
131.494	4	57	0.58	0	2.137	0
139.544	4	64	0.34	0	1.306	0
146.577	4	84	0.25	0	1.708	0
153.61	4	35	0.73	0	1.927	0
162.643	4	36	0.59	0	1.181	0
169.693	4	21	0.93	0	2.386	0
181.726	4	50	0.39	0	1.709	0
192.758	4	57	0.3	0	1.174	0
204.791	4	21	0.97	0	2.952	0
209.842	4	50	0.48	0	1.772	0
218.874	4	83	0.28	0	1.718	0
231.924	4	25	0.91	1	2.557	1
246.957	4	78	0.26	0	1.309	0
266.006	4	30	0.7	1	2.709	1
275.039	4	83	0.3	0	1.617	0
286.088	4	73	0.74	1	1.834	1
297.138	4	47	0.72	1	2.85	1
308.188	4	24	0.91	1	2.759	1
