onset	duration	amount	Delay	choseAccept	RT	choseRight
14.059	4	54	126	1	1.453	1
19.125	4	44	92	1	1.996	1
34.175	4	31	76	1	2.414	1
50.241	4	36	140	0	1.886	0
60.29	4	28	163	0	1.319	0
69.34	4	79	92	1	1.668	1
77.406	4	23	110	0	1.161	0
85.439	4	65	137	1	1.621	1
98.488	4	67	23	1	1.365	1
115.538	4	58	36	1	1.182	1
125.587	4	61	141	1	1.62	1
133.637	4	85	129	1	1.284	1
141.686	4	22	21	0	1.762	0
153.736	4	54	22	1	1.104	1
162.769	4	72	95	1	1.529	1
171.801	4	70	108	1	1.376	1
180.834	4	83	105	1	1.303	1
190.901	4	43	120	1	2.387	1
200.934	4	49	172	0	2.395	0
212	4	34	43	1	1.746	1
222.032	4	36	114	0	1.605	0
229.065	4	76	161	1	2.255	1
239.115	4	64	89	1	1.564	1
244.165	4	24	139	0	1.062	0
249.231	4	28	59	0	1.703	0
264.28	4	56	172	1	1.352	1
272.347	4	42	145	0	2.069	0
282.413	4	33	163	0	1.304	0
298.446	4	77	142	1	1.938	1
308.478	4	50	41	1	1.223	1
