onset	duration	amount	Probability	choseAccept	RT	choseRight
19.752	4	65	0.55	0	2.087	0
29.802	4	83	0.3	0	1.47	0
38.851	4	40	0.71	1	2.399	1
49.901	4	22	0.98	1	3.477	1
63.933	4	77	0.43	0	1.351	0
78.999	4	49	0.51	0	1.51	0
85.049	4	82	0.47	0	1.385	0
102.115	4	60	0.51	0	1.8	0
110.165	4	50	0.48	0	1.303	0
121.214	4	28	0.89	0	1.595	0
126.28	4	47	0.72	0	2.367	0
131.347	4	49	0.56	0	1.168	0
144.413	4	39	0.49	0	1.055	0
161.445	4	76	0.44	0	1.032	0
169.495	4	28	0.63	0	1.545	0
177.545	4	24	0.96	0	1.432	0
190.594	4	58	0.83	0	3.161	0
200.627	4	70	0.39	0	0.937	0
206.66	4	53	0.48	0	0.842	0
217.693	4	77	0.38	0	1.046	0
225.742	4	82	0.48	0	1.018	0
234.792	4	56	0.68	0	1.825	0
240.825	4	46	0.33	0	0.947	0
250.874	4	62	0.18	0	0.93	0
259.924	4	35	0.7	0	1.203	0
266.957	4	40	0.39	0	1.19	0
278.007	4	56	0.49	0	1.696	0
288.073	4	39	0.3	0	0.733	0
298.122	4	49	0.43	0	0.819	0
309.155	4	36	0.59	0	1.985	0
