onset	duration	amount	Delay	choseAccept	RT	choseRight
15.042	4	45	26	1	1.849	1
21.092	4	27	142	0	1.501	0
37.141	4	32	74	0	2.985	0
44.191	4	65	156	1	2.604	1
56.224	4	58	73	1	2.266	1
70.29	4	31	74	1	2.527	1
78.323	4	33	103	0	2.179	0
85.372	4	55	163	0	2.484	0
93.422	4	74	52	1	2.904	1
106.455	4	67	74	1	2.512	1
116.488	4	77	24	1	2.214	1
136.537	4	27	130	0	1.95	0
146.586	4	49	140	0	2.913	0
155.636	4	57	89	1	1.947	1
168.669	4	60	124	1	3.032	1
183.734	4	28	123	0	1.362	0
194.784	4	82	74	1	2.032	1
203.833	4	23	77	0	1.22	0
211.867	4	25	176	0	1.042	0
217.899	4	50	59	1	1.364	1
229.949	4	81	58	1	1.019	1
236.999	4	55	107	1	2.439	1
244.032	4	58	55	1	2.255	1
254.064	4	23	176	0	0.992	0
262.097	4	67	103	1	2.107	1
271.147	4	30	23	1	1.877	1
279.18	4	22	27	0	2.382	0
284.246	4	29	75	0	2.05	0
295.312	4	41	129	0	1.896	0
306.379	4	66	71	1	1.296	1
