onset	duration	amount	Probability	choseAccept	RT	choseRight
12.054	4	33	0.62	0	2.225	0
17.121	4	58	0.42	0	1.158	0
32.153	4	40	0.39	0	1.326	0
48.186	4	83	0.54	1	1.284	1
58.235	4	45	0.37	0	1.202	0
67.285	4	53	0.54	1	1.152	1
75.334	4	56	0.49	0	1.239	0
83.367	4	39	0.49	0	0.877	0
96.4	4	42	0.58	1	0.972	1
113.449	4	60	0.51	1	1.634	1
123.498	4	40	0.79	1	1.121	1
131.531	4	57	0.51	1	1.783	1
139.581	4	46	0.48	0	0.917	0
151.63	4	58	0.83	1	1.036	1
160.68	4	70	0.39	0	0.753	0
169.713	4	36	0.59	1	1.816	1
178.745	4	43	0.69	1	1.479	1
188.778	4	61	0.5	1	2.59	1
198.811	4	64	0.33	0	1.093	0
209.844	4	41	0.63	1	1.323	1
219.893	4	57	0.3	0	0.834	0
226.943	4	40	0.71	1	1.136	1
236.976	4	75	0.24	0	1.03	0
242.042	4	42	0.6	1	1.148	1
247.092	4	50	0.57	1	1.562	1
262.124	4	47	0.72	1	0.993	1
270.157	4	49	0.71	1	0.976	1
280.19	4	22	0.98	0	2.038	0
296.222	4	66	0.25	0	1.358	0
306.272	4	78	0.26	0	0.963	0
