onset	duration	amount	Delay	choseAccept	RT	choseRight
15.312	4	32	57	0	2.095	1
24.344	4	80	145	0	0.951	1
32.394	4	65	159	0	0.86	1
42.427	4	43	19	0	1.603	1
56.476	4	66	71	0	1.393	1
64.509	4	24	125	0	2.168	1
74.558	4	40	159	0	1.639	1
80.591	4	77	161	0	1.453	1
86.641	4	33	78	0	1.131	1
100.707	4	77	142	0	1.121	1
109.756	4	56	93	0	1.543	1
121.789	4	49	140	0	1.198	1
131.839	4	23	42	0	1.235	1
139.888	4	24	38	0	0.818	1
146.938	4	72	95	0	2.192	1
153.971	4	55	163	0	2.086	1
163.02	4	62	180	0	0.853	1
170.07	4	66	145	0	0.963	1
182.119	4	27	142	0	1.361	1
193.152	4	33	103	0	1.248	1
205.201	4	58	73	0	0.854	1
210.252	4	58	36	0	2.811	1
219.284	4	58	53	0	2.051	1
232.333	4	48	128	0	0.721	1
247.382	4	42	145	0	0.767	1
266.431	4	45	107	0	2.654	1
275.465	4	80	39	0	1.547	1
286.514	4	44	143	0	1.426	1
297.546	4	39	161	0	0.881	1
308.596	4	70	108	0	1.439	1
