onset	duration	amount	Delay	choseAccept	RT	choseRight
13.03	4	22	27	0	1.434	1
22.08	4	31	74	0	1.911	1
30.113	4	65	156	0	0.903	1
40.18	4	43	19	0	2.025	1
54.229	4	25	141	0	2.084	1
62.279	4	67	103	0	1.688	1
72.329	4	33	78	0	2.193	1
78.362	4	50	59	n/a	n/a	n/a
84.412	4	61	141	1	0.998	0
98.444	4	58	73	n/a	n/a	n/a
107.511	4	24	125	0	1.862	1
119.56	4	22	21	0	3.622	1
129.593	4	78	108	0	1.846	1
137.643	4	45	26	n/a	n/a	n/a
144.693	4	65	159	0	2.554	1
151.726	4	41	129	0	1.543	1
160.759	4	83	105	n/a	n/a	n/a
167.809	4	25	176	1	0.897	0
179.859	4	44	92	n/a	n/a	n/a
190.908	4	28	59	n/a	n/a	n/a
202.958	4	71	76	0	1.439	1
208.008	4	33	163	n/a	n/a	n/a
217.057	4	65	137	n/a	n/a	n/a
230.124	4	77	24	1	3.05	0
245.173	4	42	145	0	1.612	1
264.223	4	62	180	n/a	n/a	n/a
273.272	4	39	161	n/a	n/a	n/a
284.322	4	39	95	0	2.564	1
295.372	4	56	172	n/a	n/a	n/a
306.421	4	70	108	n/a	n/a	n/a
