onset	duration	amount	Probability	choseAccept	RT	choseRight
17.919	4	56	0.44	1	2.254	1
23.952	4	54	0.52	1	1.965	1
40.001	4	63	0.27	1	1.55	1
47.051	4	58	0.83	1	1.715	1
59.101	4	50	0.39	0	2.189	0
73.133	4	42	0.58	0	2.395	0
81.166	4	57	0.58	1	1.851	1
88.233	4	66	0.25	1	2.316	1
96.299	4	49	0.43	0	2.702	0
109.332	4	40	0.66	1	2.296	1
119.365	4	78	0.26	1	1.074	1
139.414	4	30	0.7	1	2.899	1
149.463	4	35	0.78	1	2.177	1
158.496	4	35	0.7	1	2.123	1
171.529	4	25	0.89	1	2.026	1
186.578	4	62	0.3	1	2.776	1
197.611	4	61	0.67	1	1.222	1
206.644	4	52	0.41	1	2.688	1
214.694	4	52	0.47	0	1.123	0
220.727	4	79	0.49	1	1.512	1
232.76	4	70	0.61	1	2.444	1
239.793	4	58	0.42	1	2.77	1
246.826	4	50	0.57	1	1.401	1
256.875	4	57	0.51	1	0.744	1
264.908	4	76	0.44	1	1.396	1
273.941	4	83	0.32	1	0.767	1
281.991	4	22	0.96	1	1.613	1
287.041	4	39	0.49	1	1.271	1
298.073	4	83	0.28	1	1.044	1
309.106	4	58	0.45	1	1.86	1
