onset	duration	amount	Probability	choseAccept	RT	choseRight
12.988	4	71	0.36	1	1.556	0
21.021	4	50	0.39	0	1.291	1
36.054	4	63	0.57	0	1.729	1
42.087	4	49	0.43	0	1.288	1
52.12	4	47	0.72	1	1.391	0
61.154	4	57	0.3	0	0.845	1
71.187	4	49	0.71	1	1.724	0
76.236	4	50	0.57	0	1.323	1
81.286	4	35	0.73	0	2.336	1
86.337	4	83	0.32	0	0.773	1
101.369	4	52	0.47	0	1.341	1
108.402	4	29	0.83	1	2.156	0
118.435	4	72	0.33	0	0.979	1
125.468	4	75	0.48	0	1.474	1
133.502	4	76	0.26	0	1.056	1
139.535	4	57	0.58	1	2.743	0
149.568	4	46	0.77	1	1.629	0
161.601	4	22	0.98	0	1.884	1
169.65	4	54	0.52	0	1.371	1
191.683	4	33	0.8	1	2.138	0
199.716	4	82	0.31	0	1.624	1
209.749	4	55	0.44	0	1.551	1
216.799	4	28	0.89	0	2.037	1
233.832	4	82	0.09	0	1.388	1
243.865	4	71	0.19	0	0.995	1
256.898	4	83	0.54	0	2.154	1
267.931	4	68	0.64	0	2.44	1
278.964	4	41	0.63	0	2.815	1
292.014	4	42	0.6	1	3.037	0
307.047	4	77	0.43	0	0.94	1
