onset	duration	amount	Delay	choseAccept	RT	choseRight
14.007	4	58	53	0	1.209	0
19.057	4	72	95	0	1.007	0
34.09	4	34	176	0	0.811	0
50.123	4	28	123	0	0.956	0
60.156	4	43	19	0	0.873	0
69.189	4	41	174	0	1.063	0
77.223	4	34	43	0	0.985	0
85.272	4	65	159	0	1.201	0
98.322	4	82	74	0	1.362	0
115.355	4	52	139	0	1.132	0
125.405	4	39	104	0	0.74	0
133.438	4	24	38	0	1.122	0
141.471	4	61	141	0	1.057	0
153.504	4	31	74	0	1.245	0
162.538	4	54	126	0	1.295	0
171.571	4	24	125	0	1.232	0
180.621	4	67	23	1	1.343	1
190.654	4	45	26	1	1.526	1
200.687	4	29	58	0	1.657	0
211.72	4	50	129	0	1.138	0
221.754	4	41	27	0	1.041	0
228.786	4	33	163	0	1.056	0
238.819	4	70	108	1	1.882	1
243.869	4	42	145	0	1.11	0
248.919	4	25	74	0	1.1	0
263.969	4	85	129	0	1.974	0
272.002	4	58	73	0	1.108	0
282.035	4	24	89	0	1.284	0
298.085	4	75	41	0	1.382	0
308.135	4	49	172	0	0.82	0
