onset	duration	amount	Delay	choseAccept	RT	choseRight
13.684	4	45	107	0	1.022	0
21.717	4	75	60	0	3.237	0
36.75	4	49	172	0	0.809	0
42.783	4	78	108	0	1.304	0
52.816	4	62	180	0	1.125	0
61.848	4	67	74	0	1.766	0
71.898	4	33	78	0	1.345	0
76.964	4	66	145	0	1.282	0
82.031	4	41	55	0	2.448	0
87.097	4	43	19	1	2.495	1
102.146	4	27	142	0	1.391	0
109.179	4	56	93	0	1.765	0
119.229	4	43	38	1	2.541	1
126.262	4	74	52	1	1.977	1
134.295	4	67	23	1	2.674	1
140.328	4	32	74	0	3.562	0
150.394	4	34	176	0	1.013	0
162.444	4	41	27	0	2.927	0
170.477	4	44	143	0	1.278	0
192.542	4	78	129	0	0.805	0
200.575	4	83	105	0	1.438	0
210.625	4	24	139	0	0.895	0
217.674	4	74	121	0	1.818	0
234.723	4	79	92	0	1.221	0
244.756	4	32	57	0	1.391	0
257.806	4	22	27	0	0.84	0
268.838	4	39	161	0	0.949	0
279.905	4	65	156	0	2.741	0
292.937	4	52	139	0	0.915	0
307.987	4	24	125	0	0.627	0
