onset	duration	amount	Probability	choseAccept	RT	choseRight
16.624	4	82	0.31	0	1.554	1
21.674	4	79	0.49	0	2.625	1
31.707	4	33	0.91	1	2.246	0
40.739	4	79	0.45	0	2.629	1
47.789	4	78	0.26	0	1.128	1
65.838	4	44	0.44	0	2.384	1
76.904	4	58	0.46	0	1.846	1
86.971	4	52	0.41	0	1.057	1
102.02	4	64	0.33	1	1.918	0
111.086	4	82	0.47	0	1.724	1
124.135	4	77	0.43	0	0.919	1
134.168	4	60	0.51	1	2.396	0
151.217	4	49	0.44	0	2.36	1
156.267	4	83	0.3	0	2.597	1
170.317	4	61	0.67	0	1.316	1
178.366	4	23	0.83	0	1.702	1
184.4	4	40	0.66	1	1.239	0
193.432	4	21	0.93	0	1.163	1
202.482	4	24	0.96	0	1.304	1
210.515	4	46	0.48	0	2.355	1
218.548	4	75	0.24	0	2.001	1
227.597	4	84	0.25	0	0.976	1
236.63	4	75	0.48	1	2.102	0
243.664	4	29	0.83	0	2.403	1
249.696	4	83	0.54	1	2.263	0
261.729	4	83	0.28	0	1.737	1
271.762	4	53	0.48	0	2.591	1
283.794	4	21	0.96	0	0.978	1
296.827	4	40	0.79	1	1.823	0
306.86	4	70	0.34	0	1.193	1
