onset	duration	amount	Probability	choseAccept	RT	choseRight
17.986	4	55	0.44	1	1.964	1
24.02	4	49	0.51	1	1.833	1
40.085	4	73	0.74	1	1.382	1
47.135	4	28	0.89	0	2.401	0
59.184	4	42	0.6	1	1.028	1
73.217	4	33	0.91	1	1.548	1
81.25	4	64	0.34	0	1.873	0
88.283	4	82	0.09	0	0.824	0
96.316	4	49	0.56	1	0.937	1
109.348	4	47	0.72	1	0.851	1
119.415	4	58	0.45	1	1.435	1
139.48	4	58	0.83	1	1.166	1
149.53	4	78	0.26	0	0.781	0
158.579	4	31	0.61	1	2.046	1
171.628	4	56	0.49	1	2.526	1
186.661	4	61	0.5	1	0.858	1
197.694	4	46	0.48	1	0.836	1
206.727	4	57	0.58	1	0.743	1
214.76	4	58	0.62	1	0.92	1
220.793	4	76	0.43	1	1.073	1
232.825	4	42	0.58	1	0.767	1
239.875	4	64	0.33	0	1.39	0
246.908	4	82	0.47	1	0.98	1
256.957	4	53	0.54	1	0.986	1
264.99	4	57	0.3	0	1.104	0
274.023	4	22	0.96	0	1.288	0
282.073	4	78	0.42	1	1.051	1
287.139	4	82	0.25	0	1.71	0
298.172	4	77	0.38	1	2.372	1
309.221	4	82	0.23	0	0.622	0
