onset	duration	amount	Delay	choseAccept	RT	choseRight
19.176	4	27	142	0	2.485	0
24.223	4	58	36	1	1.273	1
34.257	4	28	163	0	1.288	0
43.279	4	65	156	1	1.729	1
50.325	4	25	176	0	1.762	0
68.37	4	74	52	1	1.099	1
79.404	4	74	121	1	0.977	1
89.438	4	56	172	1	1.329	1
104.483	4	41	55	1	0.903	1
113.505	4	65	137	1	1.516	1
126.551	4	62	180	1	1.785	1
136.573	4	71	76	1	1.474	1
153.618	4	23	176	0	1.764	0
158.664	4	48	128	1	1.302	1
172.698	4	64	89	1	1.012	1
180.744	4	81	58	1	0.907	1
186.778	4	58	55	1	1.19	1
195.824	4	60	124	1	0.923	1
204.858	4	66	71	1	1.537	1
212.892	4	25	70	0	1.897	0
220.938	4	35	171	1	1.906	1
229.972	4	29	75	1	2.411	1
239.007	4	32	74	1	1.422	1
246.041	4	45	72	1	0.962	1
252.064	4	30	23	1	0.987	1
264.109	4	27	130	0	1.566	0
274.155	4	76	161	1	1.017	1
286.189	4	23	77	0	1.395	0
299.234	4	67	103	1	0.932	1
309.28	4	56	93	1	0.971	1
