onset	duration	amount	Probability	choseAccept	RT	choseRight
14.455	4	79	0.33	0	1.432	1
22.489	4	40	0.66	1	1.246	0
37.534	4	71	0.36	0	0.864	1
43.557	4	46	0.21	0	0.993	1
53.579	4	70	0.39	0	0.877	1
62.625	4	46	0.77	1	1.198	0
72.671	4	39	0.49	0	1.706	1
77.717	4	33	0.91	1	1.468	0
82.752	4	82	0.47	0	0.922	1
87.786	4	70	0.61	1	0.952	0
102.831	4	72	0.34	0	0.829	1
109.854	4	42	0.58	1	1.695	0
119.888	4	83	0.54	1	2.311	0
126.911	4	82	0.48	0	0.954	1
134.957	4	77	0.39	0	1.075	1
140.979	4	61	0.67	1	1.039	0
151.013	4	60	0.51	0	2.038	1
163.047	4	57	0.58	1	1.57	0
171.07	4	83	0.32	0	0.815	1
193.102	4	45	0.37	0	1.117	1
201.136	4	58	0.45	0	1.871	1
211.182	4	28	0.89	1	0.987	0
218.228	4	72	0.5	0	2.438	1
235.261	4	35	0.7	1	1.042	0
245.295	4	40	0.71	1	1.124	0
258.329	4	56	0.49	0	1.145	1
269.351	4	46	0.33	0	0.872	1
280.397	4	24	0.96	1	2.358	0
293.43	4	58	0.42	0	0.82	1
308.475	4	75	0.48	0	0.852	1
