onset	duration	amount	Delay	choseAccept	RT	choseRight
15.933	4	58	53	1	1.836	0
22.983	4	34	43	1	1.373	0
34.016	4	49	172	0	0.742	1
42.049	4	30	23	1	1.23	0
51.082	4	39	104	0	1.275	1
58.115	4	49	140	0	0.665	1
70.165	4	67	23	1	1.193	0
78.198	4	77	24	0	0.972	1
97.247	4	74	52	1	1.598	0
102.297	4	39	161	0	0.743	1
111.33	4	50	41	1	1.208	0
122.363	4	23	134	0	0.828	1
133.396	4	56	93	0	1.062	1
142.429	4	58	36	1	1.201	0
149.479	4	32	74	0	1.265	1
158.528	4	31	74	0	1.004	1
165.578	4	82	74	0	1.164	1
178.628	4	44	92	0	1.123	1
195.66	4	41	55	0	1.071	1
203.694	4	25	70	0	1.357	1
209.727	4	40	159	0	0.944	1
232.759	4	32	111	0	0.681	1
240.809	4	24	125	0	0.714	1
248.859	4	61	141	0	1.221	1
257.908	4	25	108	0	0.851	1
275.958	4	75	41	1	1.485	0
281.024	4	62	180	0	0.71	1
289.057	4	22	27	1	1.483	0
298.09	4	70	108	0	0.743	1
309.123	4	36	140	0	0.806	1
