onset	duration	amount	Probability	choseAccept	RT	choseRight
17.59	4	56	0.68	0	1.47	1
23.623	4	79	0.33	0	1.457	1
39.656	4	58	0.45	0	1.161	1
46.689	4	72	0.4	1	1.565	0
58.722	4	21	0.97	0	1.176	1
72.755	4	60	0.51	0	1.384	1
80.804	4	61	0.5	0	1.412	1
87.838	4	85	0.59	1	1.303	0
95.871	4	58	0.62	1	1.395	0
108.904	4	30	0.7	0	1.325	1
118.937	4	82	0.47	0	1.214	1
138.986	4	57	0.51	0	1.265	1
149.036	4	70	0.34	0	1.571	1
158.069	4	72	0.34	0	1.303	1
171.102	4	82	0.31	0	1.379	1
186.151	4	52	0.47	0	1.4	1
197.201	4	24	0.96	0	0.977	1
206.234	4	56	0.49	1	1.822	0
214.267	4	83	0.54	1	1.561	0
220.3	4	82	0.48	1	1.328	0
232.333	4	77	0.43	0	1.436	1
239.366	4	29	0.83	1	1.492	0
246.399	4	39	0.3	0	0.767	1
256.449	4	63	0.27	0	0.757	1
264.482	4	22	0.96	1	0.907	0
273.515	4	50	0.57	0	1.328	1
281.548	4	33	0.8	1	1.448	0
286.598	4	57	0.3	0	1.491	1
297.631	4	76	0.44	0	0.969	1
308.68	4	46	0.21	0	1.117	1
