onset	duration	amount	Delay	choseAccept	RT	choseRight
19.124	4	27	142	1	1.42	1
24.191	4	58	36	1	1.569	1
34.24	4	28	163	0	2.343	0
43.273	4	65	156	0	1.438	0
50.307	4	25	176	0	1.836	0
68.356	4	74	52	1	1.091	1
79.389	4	74	121	0	1.329	0
89.438	4	56	172	0	2.48	0
104.488	4	41	55	1	1.47	1
113.537	4	65	137	0	1.508	0
126.57	4	62	180	0	1.227	0
136.603	4	71	76	1	1.706	1
153.636	4	23	176	0	1.152	0
158.702	4	48	128	0	1.27	0
172.752	4	64	89	1	1.308	1
180.785	4	81	58	1	1.251	1
186.835	4	58	55	1	1.545	1
195.868	4	60	124	0	1.311	0
204.901	4	66	71	1	1.406	1
212.934	4	25	70	0	1.301	0
220.983	4	35	171	0	1.332	0
230.033	4	29	75	0	1.314	0
239.083	4	32	74	0	1.015	0
246.132	4	45	72	1	1.214	1
252.166	4	30	23	1	1.42	1
264.215	4	27	130	0	0.987	0
274.265	4	76	161	0	1.104	0
286.314	4	23	77	0	1.551	0
299.364	4	67	103	1	2.125	1
309.397	4	56	93	1	1.564	1
