onset	duration	amount	Probability	choseAccept	RT	choseRight
13.719	4	79	0.33	0	2.145	1
21.752	4	40	0.66	0	1.255	1
36.785	4	71	0.36	0	1.342	1
42.818	4	46	0.21	0	0.917	1
52.867	4	70	0.39	0	1.092	1
61.9	4	46	0.77	1	1.402	0
71.95	4	39	0.49	0	0.888	1
77	4	33	0.91	1	1.23	0
82.05	4	82	0.47	0	1.22	1
87.099	4	70	0.61	0	1.283	1
102.149	4	72	0.34	0	0.944	1
109.182	4	42	0.58	0	1.375	1
119.215	4	83	0.54	0	1.19	1
126.248	4	82	0.48	0	1.133	1
134.298	4	77	0.39	0	1.691	1
140.331	4	61	0.67	1	1.705	0
150.364	4	60	0.51	0	0.768	1
162.413	4	57	0.58	0	0.999	1
170.463	4	83	0.32	0	0.949	1
192.512	4	45	0.37	0	1.059	1
200.545	4	58	0.45	0	1.106	1
210.578	4	28	0.89	1	1.289	0
217.611	4	72	0.5	0	0.872	1
234.644	4	35	0.7	1	1.502	0
244.694	4	40	0.71	1	2.02	0
257.727	4	56	0.49	0	1.075	1
268.759	4	46	0.33	0	1.186	1
279.793	4	24	0.96	1	2.648	0
292.825	4	58	0.42	0	0.76	1
307.858	4	75	0.48	0	0.91	1
