onset	duration	amount	Probability	choseAccept	RT	choseRight
17.471	4	64	0.34	0	1.065	0
27.521	4	50	0.39	0	0.782	0
37.571	4	43	0.69	1	1.732	1
48.604	4	44	0.44	0	0.979	0
56.653	4	23	0.83	0	1.714	0
66.703	4	21	0.96	0	2.087	0
75.736	4	49	0.43	0	1.07	0
82.769	4	49	0.71	1	0.957	1
91.802	4	31	0.79	1	1.644	1
98.835	4	56	0.68	1	1.155	1
109.868	4	70	0.34	0	0.889	0
119.901	4	65	0.55	0	1.304	0
131.934	4	83	0.52	0	1.095	0
142.967	4	62	0.3	0	0.926	0
153	4	82	0.23	0	0.836	0
161.033	4	81	0.1	0	1.011	0
173.066	4	50	0.48	0	0.762	0
194.098	4	71	0.19	0	0.809	0
208.131	4	52	0.41	0	0.856	0
216.164	4	49	0.44	0	1.167	0
223.214	4	49	0.51	0	0.989	0
234.247	4	76	0.44	0	0.795	0
243.28	4	46	0.48	0	0.922	0
254.313	4	36	0.59	0	1.041	0
262.346	4	39	0.3	0	1.184	0
274.395	4	55	0.44	0	0.726	0
283.428	4	72	0.4	0	2.029	0
288.478	4	53	0.54	0	1.291	0
294.511	4	63	0.27	0	1.29	0
308.544	4	82	0.09	0	1.488	0
