onset	duration	amount	Probability	choseAccept	RT	choseRight
15.026	4	81	0.1	0	2.268	0
20.092	4	28	0.89	1	1.32	1
35.141	4	39	0.49	1	1.203	1
51.191	4	63	0.27	0	1.812	0
61.24	4	70	0.61	1	0.817	1
70.289	4	41	0.63	1	0.844	1
78.322	4	82	0.29	0	0.895	0
86.355	4	62	0.3	0	0.988	0
99.405	4	61	0.5	1	0.973	1
116.454	4	66	0.25	0	1.103	0
126.487	4	71	0.19	0	0.934	0
134.536	4	70	0.39	1	1.562	1
142.569	4	82	0.48	1	1.086	1
154.619	4	25	0.89	1	1.294	1
163.651	4	30	0.7	1	0.839	1
172.684	4	31	0.61	1	0.852	1
181.717	4	46	0.77	1	0.883	1
191.783	4	76	0.26	0	1.267	0
201.833	4	50	0.57	1	0.947	1
212.865	4	40	0.71	1	1.016	1
222.915	4	35	0.78	1	1.153	1
229.948	4	50	0.39	1	1.247	1
239.981	4	31	0.79	1	1.552	1
245.031	4	82	0.09	0	1.45	0
250.097	4	82	0.25	1	1.374	1
265.146	4	49	0.56	1	0.863	1
273.179	4	62	0.18	0	0.933	0
283.228	4	49	0.71	1	0.805	1
299.277	4	68	0.64	1	0.811	1
309.327	4	43	0.69	1	0.94	1
