onset	duration	amount	Delay	choseAccept	RT	choseRight
18.102	4	57	89	0	1.613	0
28.151	4	36	114	0	0.953	0
38.218	4	31	74	0	0.877	0
49.267	4	55	107	0	1.33	0
57.333	4	29	75	0	1.444	0
67.366	4	39	95	0	1.287	0
76.417	4	66	71	1	1.339	1
83.449	4	25	108	0	1.807	0
92.481	4	23	134	0	1.301	0
99.531	4	54	23	1	1.426	1
110.564	4	25	70	0	1.569	0
120.63	4	63	37	1	1.195	1
132.679	4	41	174	0	1.367	0
143.729	4	31	76	0	1.181	0
153.778	4	55	163	0	1.018	0
161.828	4	25	176	0	0.964	0
173.894	4	24	87	0	1.265	0
194.959	4	58	53	1	1.176	1
208.992	4	58	36	1	1.138	1
217.042	4	50	59	1	0.933	1
224.091	4	80	145	0	1.478	0
235.157	4	72	95	1	1.112	1
244.207	4	85	129	0	0.973	0
255.256	4	71	88	1	1.565	1
263.306	4	43	120	0	0.96	0
275.339	4	45	157	0	1.22	0
284.388	4	45	26	0	1.691	0
289.438	4	50	129	0	1.377	0
295.471	4	58	55	1	0.919	1
309.537	4	50	41	1	1.639	1
