onset	duration	amount	Probability	choseAccept	RT	choseRight
17.412	4	28	0.63	0	1.748	1
22.478	4	40	0.71	1	1.973	0
32.511	4	70	0.39	0	1.927	1
41.544	4	40	0.39	0	1.832	1
48.594	4	41	0.6	0	1.828	1
66.627	4	85	0.59	1	2.022	0
77.66	4	82	0.25	0	1.125	1
87.693	4	83	0.52	1	1.877	0
102.726	4	23	0.96	0	1.666	1
111.776	4	56	0.49	0	1.699	1
124.825	4	84	0.25	0	0.938	1
134.858	4	72	0.34	0	1.72	1
151.891	4	60	0.51	0	1.886	1
156.941	4	55	0.44	0	1.926	1
170.99	4	22	0.89	0	1.367	1
179.04	4	36	0.59	0	2.344	1
185.073	4	82	0.29	0	1.613	1
194.123	4	82	0.23	0	0.928	1
203.156	4	79	0.33	0	1.806	1
211.189	4	53	0.54	0	1.286	1
219.222	4	70	0.34	0	1.794	1
228.255	4	77	0.43	1	2.414	0
237.288	4	58	0.62	1	1.863	0
244.338	4	71	0.19	0	0.962	1
250.388	4	82	0.09	0	0.849	1
262.437	4	75	0.48	1	1.525	0
272.471	4	21	0.97	0	1.173	1
284.503	4	44	0.44	0	1.317	1
297.553	4	75	0.24	0	1.297	1
307.603	4	78	0.42	1	1.992	0
