onset	duration	amount	Delay	choseAccept	RT	choseRight
19.174	4	27	142	1	2.063	1
24.208	4	58	36	1	1.432	1
34.242	4	28	163	0	1.446	0
43.288	4	65	156	0	1.292	0
50.334	4	25	176	0	0.938	0
68.379	4	74	52	0	1.74	0
79.413	4	74	121	1	1.531	1
89.459	4	56	172	0	1.231	0
104.504	4	41	55	1	1.909	1
113.55	4	65	137	0	1.116	0
126.595	4	62	180	0	1.07	0
136.641	4	71	76	1	1.296	1
153.686	4	23	176	1	1.201	1
158.732	4	48	128	0	1.296	0
172.777	4	64	89	1	1.541	1
180.823	4	81	58	1	1.379	1
186.858	4	58	55	1	1.315	1
195.892	4	60	124	0	0.965	0
204.938	4	66	71	0	1.907	0
212.972	4	25	70	0	1.025	0
221.006	4	35	171	0	1.993	0
230.041	4	29	75	0	1.222	0
239.075	4	32	74	0	1.075	0
246.109	4	45	72	0	1.162	0
252.144	4	30	23	1	1.444	1
264.177	4	27	130	0	1.736	0
274.223	4	76	161	0	1.755	0
286.269	4	23	77	0	1.164	0
299.314	4	67	103	1	1.526	1
309.348	4	56	93	0	1.195	0
