onset	duration	amount	Probability	choseAccept	RT	choseRight
17.842	4	64	0.34	1	2.409	1
27.865	4	50	0.39	0	2.143	0
37.91	4	43	0.69	1	1.722	1
48.944	4	44	0.44	0	1.098	0
56.978	4	23	0.83	1	1.757	1
67.012	4	21	0.96	0	1.507	0
76.058	4	49	0.43	0	1.254	0
83.093	4	49	0.71	1	1.283	1
92.127	4	31	0.79	1	1.325	1
99.161	4	56	0.68	1	1.417	1
110.195	4	70	0.34	0	3.211	0
120.241	4	65	0.55	1	2.162	1
132.275	4	83	0.52	1	2.57	1
143.297	4	62	0.3	0	1.209	0
153.342	4	82	0.23	0	1.107	0
161.388	4	81	0.1	0	1.033	0
173.434	4	50	0.48	0	1.164	0
194.478	4	71	0.19	0	1.023	0
208.524	4	52	0.41	1	1.166	1
216.57	4	49	0.44	0	0.966	0
223.616	4	49	0.51	0	1.869	0
234.65	4	76	0.44	0	0.861	0
243.695	4	46	0.48	0	2.199	0
254.741	4	36	0.59	1	1.542	1
262.775	4	39	0.3	0	1.012	0
274.809	4	55	0.44	0	1.56	0
283.843	4	72	0.4	0	1.841	0
288.89	4	53	0.54	1	1.809	1
294.912	4	63	0.27	0	0.898	0
308.946	4	82	0.09	1	2.381	1
