onset	duration	amount	Delay	choseAccept	RT	choseRight
15.381	4	64	89	0	2.018	1
25.43	4	65	159	0	1.457	1
35.463	4	66	58	1	2.809	0
46.496	4	63	37	1	2.075	0
54.528	4	79	92	0	1.567	1
64.578	4	43	19	1	2.059	0
73.611	4	34	43	1	2.219	0
80.66	4	43	38	1	3.641	0
89.71	4	65	156	0	1.088	1
96.743	4	58	73	0	2.136	1
107.792	4	44	92	0	1.659	1
117.825	4	45	72	0	1.784	1
129.874	4	62	180	0	1.502	1
140.924	4	29	44	0	2.799	1
150.99	4	57	89	0	2.411	1
159.022	4	67	103	0	1.765	1
171.072	4	33	78	0	2.139	1
192.121	4	23	42	0	2.458	1
206.17	4	74	121	0	2.488	1
214.203	4	71	176	0	2.767	1
221.252	4	41	27	1	2.289	0
232.302	4	39	104	0	1.782	1
241.351	4	25	108	0	2.123	1
252.384	4	67	41	1	2.586	0
260.433	4	28	163	0	1.778	1
272.466	4	82	74	1	3.732	0
281.516	4	55	107	0	1.54	1
286.565	4	23	110	0	1.585	1
292.615	4	22	21	0	1.561	1
306.647	4	30	36	0	2.414	1
