onset	duration	amount	Probability	choseAccept	RT	choseRight
14.427	4	21	0.93	0	2.073	1
19.477	4	64	0.33	0	1.986	1
34.509	4	23	0.83	0	2.711	1
50.542	4	21	0.96	0	1.918	1
60.591	4	33	0.91	1	2.143	0
69.641	4	29	0.83	1	3.217	0
77.69	4	24	0.91	1	3.479	0
85.723	4	77	0.38	0	2.829	1
98.772	4	53	0.48	1	3.039	0
115.821	4	79	0.45	1	3.132	0
125.887	4	82	0.48	1	3.39	0
133.92	4	49	0.56	1	3.153	0
141.953	4	73	0.74	1	2.118	0
154.019	4	42	0.6	n/a	n/a	n/a
163.069	4	72	0.5	1	1.893	0
172.101	4	41	0.63	1	2.076	0
181.134	4	28	0.89	1	2.462	0
191.167	4	43	0.69	1	2.829	0
201.216	4	57	0.3	0	1.43	1
212.266	4	62	0.18	0	1.043	1
222.299	4	83	0.3	0	1.743	1
229.331	4	63	0.57	1	2.027	0
239.364	4	50	0.48	1	2.432	0
244.414	4	31	0.61	1	2.816	0
249.48	4	46	0.77	1	1.951	0
264.529	4	76	0.43	0	1.796	1
272.596	4	45	0.37	0	1.641	1
282.628	4	81	0.1	0	1.492	1
298.678	4	32	0.57	1	3.106	0
308.727	4	46	0.21	0	1.344	1
